entityType,entityId,fieldPath,companyId,companyName,personName,personKey,role,shareholderName,ownershipPct,country,orgNr,registrySource,recommendedSourcePath,reason
PersonProfileRole,cmpmbni7o001l45vm1pi33nnv,roles[companyId=cmp8xythb00g4xrvmuqxxrjy7;roleKey=stjórnarmaður;fromYear=null;toYear=null],cmp8xythb00g4xrvmuqxxrjy7,Festi hf,Guðjón Auðunsson,gujon-auunsson,stjórnarmaður,,,IS,IS-540206-2010,,skatturinn_interactive_download,missing_person_profile_role_field_citation
PersonProfileRole,cmpmbni7p001m45vmsfvjsl8g,roles[companyId=cmp8xythb00g4xrvmuqxxrjy7;roleKey=stjórnarformaður;fromYear=null;toYear=null],cmp8xythb00g4xrvmuqxxrjy7,Festi hf,Guðjón Karl Reynisson,gujon-karl-reynisson,stjórnarformaður,,,IS,IS-540206-2010,,skatturinn_interactive_download,missing_person_profile_role_field_citation
PersonProfileRole,cmp8xyufz000fybvm3detu4f2,roles[companyId=null;roleKey=grunder og styreleder;fromYear=2014;toYear=null],,EAT Foundation,Gunhild Stordalen,gunhild-stordalen,grunder og styreleder,,,,,,manual_source_review,missing_person_profile_role_field_citation
PersonProfileRole,cmp8xyufz000fybvm3detu4f2,roles[companyId=null;roleKey=grunder og styreleder;fromYear=null;toYear=null],,GreeNudge,Gunhild Stordalen,gunhild-stordalen,grunder og styreleder,,,,,,manual_source_review,missing_person_profile_role_field_citation
PersonProfileRole,cmp8xyufz000fybvm3detu4f2,roles[companyId=null;roleKey=medgrunder;fromYear=2011;toYear=null],,Stordalen Foundation,Gunhild Stordalen,gunhild-stordalen,medgrunder,,,,,,manual_source_review,missing_person_profile_role_field_citation
PersonProfileRole,cmpmbni7r001n45vmm2wzacbl,roles[companyId=cmp8xytcz00bmxrvmeajnuf9t;roleKey=styrelseledamot;fromYear=null;toYear=null],cmp8xytcz00bmxrvmeajnuf9t,Coop Sverige AB,Gunilla Astrid Henriette Asker,gunilla-astrid-henriette-asker,styrelseledamot,,,SE,SE-702001-3469,,bolagsverket_manual_or_api,missing_person_profile_role_field_citation
PersonProfileRole,cmq8ri4e00017sxvmhjjsigpl,roles[companyId=null;roleKey=CEO;fromYear=2022;toYear=null],,Samkaup hf,Gunnar Egill Sigurdsson,gunnar-egill-sigurdsson,CEO,,,,,,manual_source_review,missing_person_profile_role_field_citation
PersonProfileRole,cmpch0bl60059zmvmgt3txaru,roles[companyId=cmp8xyxit0011ywvm8qm4kgzk;roleKey=Styremedlem;fromYear=null;toYear=null],cmp8xyxit0011ywvm8qm4kgzk,Grilstad AS,Gunnar Hovland,gunnar-hovland,Styremedlem,,,NO,937070632,,bronnoysund_role_or_entity_snapshot,missing_person_profile_role_field_citation
PersonProfileRole,cmpch0brm0062zmvmis5zyufx,roles[companyId=cmp8xytbh009xxrvmwf5gnlcp;roleKey=Styremedlem;fromYear=null;toYear=null],cmp8xytbh009xxrvmwf5gnlcp,Kavli Holding AS,Gunnel Carina Hanson,gunnel-carina-hanson,Styremedlem,,,NO,913344162,,bronnoysund_role_or_entity_snapshot,missing_person_profile_role_field_citation
PersonProfileRole,cmpch0b6x0032zmvmwxj7lunz,roles[companyId=cmp8xyt0w000jxrvm0iavgyro;roleKey=Varamedlem;fromYear=null;toYear=null],cmp8xyt0w000jxrvm0iavgyro,Coop Norge SA,Gunnhild Harang Grande,gunnhild-harang-grande,Varamedlem,,,NO,936560288,data.brreg.no/enhetsregisteret,bronnoysund_role_or_entity_snapshot,missing_person_profile_role_field_citation
PersonProfileRole,cmpch0cj50096zmvmz3y1rl77,roles[companyId=cmp8xyxi3000gywvmoqkh12pg;roleKey=Styremedlem;fromYear=null;toYear=null],cmp8xyxi3000gywvmoqkh12pg,Norges Sjømatråd AS,Gunvor Jørgenvåg Collier,gunvor-jorgenvag-collier,Styremedlem,,,NO,988597627,,bronnoysund_role_or_entity_snapshot,missing_person_profile_role_field_citation
PersonProfileRole,cmpch0co9009mzmvm8n7rmh5z,roles[companyId=cmp8xysz20000xrvmbm4d5nat;roleKey=Styremedlem;fromYear=null;toYear=null],cmp8xysz20000xrvmbm4d5nat,NorgesGruppen ASA,Guri Størvold,guri-storvold,Styremedlem,,,NO,819731322,data.brreg.no/enhetsregisteret,bronnoysund_role_or_entity_snapshot,missing_person_profile_role_field_citation
PersonProfileRole,cmq8rhum3000dz0vm7r4k084t,roles[companyId=cmp8xyt5p005rxrvmj9vo32fb;roleKey=hovedaksjonaer (41.3%);fromYear=2013;toYear=null],cmp8xyt5p005rxrvmj9vo32fb,SalMar ASA,Gustav Magnar Witzøe,gustav-magnar-witze,hovedaksjonaer (41.3%),,,NO,960514718,data.brreg.no/enhetsregisteret,bronnoysund_role_or_entity_snapshot,missing_person_profile_role_field_citation
PersonProfileRole,cmq8rhum3000dz0vm7r4k084t,roles[companyId=cmq8ri1l20002invm9fbjmwa1;roleKey=styremedlem;fromYear=null;toYear=null],cmq8ri1l20002invm9fbjmwa1,Kverva AS,Gustav Magnar Witzøe,gustav-magnar-witze,styremedlem,,,NO,919818824,,bronnoysund_role_or_entity_snapshot,missing_person_profile_role_field_citation
PersonProfileRole,cmp8xyufu000dybvm97gdhx4e,roles[companyId=cmp8xyt5p005rxrvmj9vo32fb;roleKey=hovedaksjonaer (41.3%);fromYear=2013;toYear=null],cmp8xyt5p005rxrvmj9vo32fb,SalMar ASA,Gustav Magnar Witzøe,gustav-magnar-witzo,hovedaksjonaer (41.3%),,,NO,960514718,data.brreg.no/enhetsregisteret,bronnoysund_role_or_entity_snapshot,missing_person_profile_role_field_citation
PersonProfileRole,cmp8xyufu000dybvm97gdhx4e,roles[companyId=null;roleKey=styremedlem;fromYear=null;toYear=null],,Kverva AS,Gustav Magnar Witzøe,gustav-magnar-witzo,styremedlem,,,,,,manual_source_review,missing_person_profile_role_field_citation
PersonProfileRole,cmq8rhum0000cz0vmgcl1d5vz,roles[companyId=cmp8xyt5p005rxrvmj9vo32fb;roleKey=styreleder;fromYear=2022;toYear=null],cmp8xyt5p005rxrvmj9vo32fb,SalMar ASA,Gustav Witzøe,gustav-witze,styreleder,,,NO,960514718,data.brreg.no/enhetsregisteret,bronnoysund_role_or_entity_snapshot,missing_person_profile_role_field_citation
PersonProfileRole,cmq8rhum0000cz0vmgcl1d5vz,roles[companyId=cmp8xyt5p005rxrvmj9vo32fb;roleKey=grunder;fromYear=1991;toYear=null],cmp8xyt5p005rxrvmj9vo32fb,SalMar ASA,Gustav Witzøe,gustav-witze,grunder,,,NO,960514718,data.brreg.no/enhetsregisteret,bronnoysund_role_or_entity_snapshot,missing_person_profile_role_field_citation
PersonProfileRole,cmq8rhum0000cz0vmgcl1d5vz,roles[companyId=cmq8ri1l20002invm9fbjmwa1;roleKey=styreleder;fromYear=null;toYear=null],cmq8ri1l20002invm9fbjmwa1,Kverva AS,Gustav Witzøe,gustav-witze,styreleder,,,NO,919818824,,bronnoysund_role_or_entity_snapshot,missing_person_profile_role_field_citation
PersonProfileRole,cmq8rhum0000cz0vmgcl1d5vz,roles[companyId=null;roleKey=medgrunder og adm. dir.;fromYear=1983;toYear=1990],,BEWI AS,Gustav Witzøe,gustav-witze,medgrunder og adm. dir.,,,,,,manual_source_review,missing_person_profile_role_field_citation
PersonProfileRole,cmp8xyufs000cybvm3ebl6nr8,roles[companyId=cmp8xyt5p005rxrvmj9vo32fb;roleKey=grunder;fromYear=1991;toYear=null],cmp8xyt5p005rxrvmj9vo32fb,SalMar ASA,Gustav Witzøe,gustav-witzo,grunder,,,NO,960514718,data.brreg.no/enhetsregisteret,bronnoysund_role_or_entity_snapshot,missing_person_profile_role_field_citation
PersonProfileRole,cmp8xyufs000cybvm3ebl6nr8,roles[companyId=null;roleKey=styreleder;fromYear=null;toYear=null],,Kverva AS,Gustav Witzøe,gustav-witzo,styreleder,,,,,,manual_source_review,missing_person_profile_role_field_citation
PersonProfileRole,cmp8xyufs000cybvm3ebl6nr8,roles[companyId=null;roleKey=medgrunder og adm. dir.;fromYear=1983;toYear=1990],,BEWI AS,Gustav Witzøe,gustav-witzo,medgrunder og adm. dir.,,,,,,manual_source_review,missing_person_profile_role_field_citation
PersonProfileRole,cmp8xyufs000cybvm3ebl6nr8,roles[companyId=cmp8xyt5p005rxrvmj9vo32fb;roleKey=Styrets leder;fromYear=null;toYear=null],cmp8xyt5p005rxrvmj9vo32fb,SalMar ASA,Gustav Witzøe,gustav-witzo,Styrets leder,,,NO,960514718,data.brreg.no/enhetsregisteret,bronnoysund_role_or_entity_snapshot,missing_person_profile_role_field_citation
PersonProfileRole,cmq8ri1lt000hinvm9e4lg0t0,roles[companyId=null;roleKey=Styreleder;fromYear=2022;toYear=null],,SalMar ASA,Gustav Witzoee,gustav-witzoee,Styreleder,,,,,,manual_source_review,missing_person_profile_role_field_citation
PersonProfileRole,cmq8ri1lt000hinvm9e4lg0t0,roles[companyId=null;roleKey=Grunnlegger/Eier;fromYear=1991;toYear=null],,Kverva AS,Gustav Witzoee,gustav-witzoee,Grunnlegger/Eier,,,,,,manual_source_review,missing_person_profile_role_field_citation
PersonProfileRole,cmpmbni7u001p45vmz57q7iuf,roles[companyId=cmp8xyt4t004sxrvm7b86awqx;roleKey=styremedlem;fromYear=null;toYear=null],cmp8xyt4t004sxrvm7b86awqx,BAMA Gruppen AS,Gyrid Ingerø,gyrid-ingero,styremedlem,,,NO,914224314,data.brreg.no/enhetsregisteret,bronnoysund_role_or_entity_snapshot,missing_person_profile_role_field_citation
PersonProfileRole,cmpch0atx0016zmvmuut4817t,roles[companyId=cmp8xyt4t004sxrvm7b86awqx;roleKey=Styremedlem;fromYear=null;toYear=null],cmp8xyt4t004sxrvm7b86awqx,BAMA Gruppen AS,Gyrid Skalleberg Ingerø,gyrid-skalleberg-ingero,Styremedlem,,,NO,914224314,data.brreg.no/enhetsregisteret,bronnoysund_role_or_entity_snapshot,missing_person_profile_role_field_citation
PersonProfileRole,cmpch0d9q00d4zmvm7se9v5iu,roles[companyId=cmp8xytbv00a6xrvmi8ugubkz;roleKey=Styremedlem;fromYear=null;toYear=null],cmp8xytbv00a6xrvmi8ugubkz,REMA 1000 Norge AS,Håkon Bjerkenes Øystese,hakon-bjerkenes-oystese,Styremedlem,,,NO,982254604,data.brreg.no/enhetsregisteret,bronnoysund_role_or_entity_snapshot,missing_person_profile_role_field_citation
PersonProfileRole,cmp8xyugu000kybvmot7m4zs8,roles[companyId=null;roleKey=styreleder;fromYear=2019;toYear=null],,NHO Mat og Drikke,Håkon Mageli,hakon-mageli,styreleder,,,,,,manual_source_review,missing_person_profile_role_field_citation
PersonProfileRole,cmp8xyugu000kybvmot7m4zs8,roles[companyId=cmp8xyt25001nxrvm5fopu1xb;roleKey=konserndirektør kommunikasjon og Corporate Affairs;fromYear=2012;toYear=null],cmp8xyt25001nxrvm5fopu1xb,Orkla ASA,Håkon Mageli,hakon-mageli,konserndirektør kommunikasjon og Corporate Affairs,,,NO,910747711,data.brreg.no/enhetsregisteret,bronnoysund_role_or_entity_snapshot,missing_person_profile_role_field_citation
PersonProfileRole,cmpmbni7y001q45vmjk6sej3k,roles[companyId=cmp8xytg200fcxrvmqcdfpxb6;roleKey=stjórnarmaður;fromYear=null;toYear=null],cmp8xytg200fcxrvmqcdfpxb6,Hagar hf,Halldor Kristjansson,halldor-kristjansson,stjórnarmaður,,,IS,IS-670203-2120,,skatturinn_interactive_download,missing_person_profile_role_field_citation
PersonProfileRole,cmpch0bog005jzmvm6b1hhaip,roles[companyId=cmp8xyta3008hxrvmhpcstihu;roleKey=Styremedlem;fromYear=null;toYear=null],cmp8xyta3008hxrvmhpcstihu,Holdbart AS,Hannah Gunvor Jacobsen,hannah-gunvor-jacobsen,Styremedlem,,,NO,815664582,,bronnoysund_role_or_entity_snapshot,missing_person_profile_role_field_citation
PersonProfileRole,cmpch0dqs00g6zmvmbap9mqa0,roles[companyId=cmp8xyt3l0037xrvmpzlb3lbw;roleKey=Varamedlem;fromYear=null;toYear=null],cmp8xyt3l0037xrvmpzlb3lbw,TINE SA,Hanne Cecilie Hagen,hanne-cecilie-hagen,Varamedlem,,,NO,947942638,data.brreg.no/enhetsregisteret,bronnoysund_role_or_entity_snapshot,missing_person_profile_role_field_citation
PersonProfileRole,cmpmbni7z001r45vm86rbzb13,roles[companyId=null;roleKey=CEO;fromYear=2021;toYear=null],,SOK (S Group),Hannu Krook,hannu-krook,CEO,,,,,,manual_source_review,missing_person_profile_role_field_citation
PersonProfileRole,cmpch0cuv00avzmvmmqcmdan3,roles[companyId=cmp8xyt2l0025xrvmxuh0939x;roleKey=Styremedlem;fromYear=null;toYear=null],cmp8xyt2l0025xrvmxuh0939x,Nortura SA,Hans Amund Braastad,hans-amund-brastad,Styremedlem,,,NO,938752648,data.brreg.no/enhetsregisteret,bronnoysund_role_or_entity_snapshot,missing_person_profile_role_field_citation
PersonProfileRole,cmpch0dqn00g1zmvmh2k6v7u2,roles[companyId=cmp8xyt3l0037xrvmpzlb3lbw;roleKey=Varamedlem;fromYear=null;toYear=null],cmp8xyt3l0037xrvmpzlb3lbw,TINE SA,Hans Mathias Ulberg,hans-mathias-ulberg,Varamedlem,,,NO,947942638,data.brreg.no/enhetsregisteret,bronnoysund_role_or_entity_snapshot,missing_person_profile_role_field_citation
PersonProfileRole,cmpch0dqg00ftzmvmwki0mq00,roles[companyId=cmp8xyt3l0037xrvmpzlb3lbw;roleKey=Styremedlem;fromYear=null;toYear=null],cmp8xyt3l0037xrvmpzlb3lbw,TINE SA,Hans Olav Hallan Minsås,hans-olav-hallan-minsas,Styremedlem,,,NO,947942638,data.brreg.no/enhetsregisteret,bronnoysund_role_or_entity_snapshot,missing_person_profile_role_field_citation
PersonProfileRole,cmpmbni81001t45vmgkqpphdj,roles[companyId=cmp8xyt3l0037xrvmpzlb3lbw;roleKey=styremedlem;fromYear=null;toYear=null],cmp8xyt3l0037xrvmpzlb3lbw,TINE SA,Hans Olav Minsås,hans-olav-minsas,styremedlem,,,NO,947942638,data.brreg.no/enhetsregisteret,bronnoysund_role_or_entity_snapshot,missing_person_profile_role_field_citation
PersonProfileRole,cmpch0d3600byzmvmoogj48j6,roles[companyId=cmp8xyt25001nxrvm5fopu1xb;roleKey=Styremedlem;fromYear=null;toYear=null],cmp8xyt25001nxrvm5fopu1xb,Orkla ASA,Hans Peter Henrik Agnefjäll,hans-peter-henrik-agnefjall,Styremedlem,,,NO,910747711,data.brreg.no/enhetsregisteret,bronnoysund_role_or_entity_snapshot,missing_person_profile_role_field_citation
PersonProfileRole,cmpch0cv600b9zmvmdls0x7v0,roles[companyId=cmp8xyt2l0025xrvmxuh0939x;roleKey=Varamedlem;fromYear=null;toYear=null],cmp8xyt2l0025xrvmxuh0939x,Nortura SA,Hans-Ole Sætra Erikstein,hansole-saetra-erikstein,Varamedlem,,,NO,938752648,data.brreg.no/enhetsregisteret,bronnoysund_role_or_entity_snapshot,missing_person_profile_role_field_citation
PersonProfileRole,cmpch0e2p00h5zmvmlpmdygfs,roles[companyId=cmp8xyt6h006nxrvm3rzyuh5h;roleKey=Styremedlem;fromYear=null;toYear=null],cmp8xyt6h006nxrvm3rzyuh5h,Yara International ASA,Harald Lauritz Thorstein,harald-lauritz-thorstein,Styremedlem,,,NO,986228608,,bronnoysund_role_or_entity_snapshot,missing_person_profile_role_field_citation
PersonProfileRole,cmpmbni82001u45vmu0o12bzq,roles[companyId=cmp8xytf500e3xrvm5038rtz6;roleKey=Vice Chair of SOK Executive Board;fromYear=null;toYear=null],cmp8xytf500e3xrvm5038rtz6,SOK (S Group),Harri Miettinen,harri-miettinen,Vice Chair of SOK Executive Board,,,FI,FI-0116323-9,,prh_virre_interactive_or_paid,missing_person_profile_role_field_citation
PersonProfileRole,cmpch0dm100eyzmvmit1p3m6n,roles[companyId=cmp8xyt850077xrvmw6sfeqx1;roleKey=Styrets leder;fromYear=null;toYear=null],cmp8xyt850077xrvmw6sfeqx1,Skretting AS,Håvard Walde,havard-walde,Styrets leder,,,NO,988044113,,bronnoysund_role_or_entity_snapshot,missing_person_profile_role_field_citation
PersonProfileRole,cmpch0ax5001kzmvm6un4hsxd,roles[companyId=cmp8xyxim000wywvmmto53yhr;roleKey=Daglig leder;fromYear=null;toYear=null],cmp8xyxim000wywvmmto53yhr,BioMar AS,Håvard Yngve Jørgensen,havard-yngve-jorgensen,Daglig leder,,,NO,937843860,,bronnoysund_role_or_entity_snapshot,missing_person_profile_role_field_citation
PersonProfileRole,cmpch0aqb000ozmvmv5a66v2s,roles[companyId=cmp8xytb8009pxrvmjdg1chp6;roleKey=Styremedlem;fromYear=null;toYear=null],cmp8xytb8009pxrvmjdg1chp6,Austevoll Seafood ASA,Hege Åse Solbakken,hege-ase-solbakken,Styremedlem,,,NO,929975200,,bronnoysund_role_or_entity_snapshot,missing_person_profile_role_field_citation
PersonProfileRole,cmpch0aqc000pzmvm5n8p0nur,roles[companyId=cmp8xytb8009pxrvmjdg1chp6;roleKey=Styremedlem;fromYear=null;toYear=null],cmp8xytb8009pxrvmjdg1chp6,Austevoll Seafood ASA,Hege Charlotte Bakken,hege-charlotte-bakken,Styremedlem,,,NO,929975200,,bronnoysund_role_or_entity_snapshot,missing_person_profile_role_field_citation
PersonProfileRole,cmpmbni83001v45vmvl125onx,roles[companyId=cmp8xytdd00c2xrvmg4yblf40;roleKey=HR direktör;fromYear=null;toYear=null],cmp8xytdd00c2xrvmg4yblf40,Lidl Sverige KB,Helena Erlingsjö,helena-erlingsjo,HR direktör,,,SE,SE-969697-6594,,bolagsverket_manual_or_api,missing_person_profile_role_field_citation
PersonProfileRole,cmpch0aq6000kzmvmlk68st0y,roles[companyId=cmp8xytb8009pxrvmjdg1chp6;roleKey=Styremedlem;fromYear=null;toYear=null],cmp8xytb8009pxrvmjdg1chp6,Austevoll Seafood ASA,Helge Arvid Møgster,helge-arvid-mogster,Styremedlem,,,NO,929975200,,bronnoysund_role_or_entity_snapshot,missing_person_profile_role_field_citation
PersonProfileRole,cmpch0bri005wzmvmz6fzpq92,roles[companyId=cmp8xytbh009xxrvmwf5gnlcp;roleKey=Styrets leder;fromYear=null;toYear=null],cmp8xytbh009xxrvmwf5gnlcp,Kavli Holding AS,Helge Leiro Baastad,helge-leiro-bastad,Styrets leder,,,NO,913344162,,bronnoysund_role_or_entity_snapshot,missing_person_profile_role_field_citation
PersonProfileRole,cmq8ri2cp000cklvmoq9b1iwu,roles[companyId=null;roleKey=Styremedlem / Grunnlegger;fromYear=1981;toYear=null],,Austevoll Seafood ASA,Helge Moegster,helge-moegster,Styremedlem / Grunnlegger,,,,,,manual_source_review,missing_person_profile_role_field_citation
PersonProfileRole,cmq8ri2cp000cklvmoq9b1iwu,roles[companyId=null;roleKey=Grunnlegger / Eier;fromYear=1981;toYear=null],,Laco AS,Helge Moegster,helge-moegster,Grunnlegger / Eier,,,,,,manual_source_review,missing_person_profile_role_field_citation
PersonProfileRole,cmpch0aq4000jzmvmabtkns7e,roles[companyId=null;roleKey=Styreleder;fromYear=2010;toYear=null],,Austevoll Seafood ASA,Helge Singelstad,helge-singelstad,Styreleder,,,,,,manual_source_review,missing_person_profile_role_field_citation
PersonProfileRole,cmpch0aq4000jzmvmabtkns7e,roles[companyId=null;roleKey=CEO (Daglig leder);fromYear=2006;toYear=null],,Laco AS,Helge Singelstad,helge-singelstad,CEO (Daglig leder),,,,,,manual_source_review,missing_person_profile_role_field_citation
PersonProfileRole,cmpmbni84001w45vmh5ibibak,roles[companyId=cmp8xytft00f1xrvmg69nyoo1;roleKey=henkilöstöjohtaja;fromYear=null;toYear=null],cmp8xytft00f1xrvmg69nyoo1,Lidl Suomi Ky,Heli Hassinen-Biberger,heli-hassinenbiberger,henkilöstöjohtaja,,,FI,FI-1615492-7,,prh_virre_interactive_or_paid,missing_person_profile_role_field_citation
PersonProfileRole,cmp8xyugm000gybvm9og4903m,roles[companyId=null;roleKey=CEO (Daglig leder);fromYear=2010;toYear=null],,Leroey Seafood Group ASA,Henning Beltestad,henning-beltestad,CEO (Daglig leder),,,,,,manual_source_review,missing_person_profile_role_field_citation
PersonProfileRole,cmpch0c0d006pzmvm849j3lad,roles[companyId=cmp8xyt620066xrvmjffvu35l;roleKey=Daglig leder;fromYear=null;toYear=null],cmp8xyt620066xrvmjffvu35l,Lerøy Seafood Group ASA,Henning Kolbjørn Beltestad,henning-kolbjorn-beltestad,Daglig leder,,,NO,975350940,data.brreg.no/enhetsregisteret,bronnoysund_role_or_entity_snapshot,missing_person_profile_role_field_citation
PersonProfileRole,cmpch0c0d006pzmvm849j3lad,roles[companyId=cmp8xyt620066xrvmjffvu35l;roleKey=CEO;fromYear=null;toYear=null],cmp8xyt620066xrvmjffvu35l,Lerøy Seafood Group ASA,Henning Kolbjørn Beltestad,henning-kolbjorn-beltestad,CEO,,,NO,975350940,data.brreg.no/enhetsregisteret,bronnoysund_role_or_entity_snapshot,missing_person_profile_role_field_citation
PersonProfileRole,cmpmbni85001y45vme6erheal,roles[companyId=cmp8xytef00daxrvm80gdkpkl;roleKey=CEO;fromYear=null;toYear=null],cmp8xytef00daxrvm80gdkpkl,REMA 1000 A/S,Henrik Burkal,henrik-burkal,CEO,,,DK,DK-14705627,,cvr_credentials_or_browser,missing_person_profile_role_field_citation
PersonProfileRole,cmpch0cr500a0zmvmmbcxsrnz,roles[companyId=cmp8xyxhq0006ywvm3fzeullv;roleKey=Daglig leder;fromYear=null;toYear=null],cmp8xyxhq0006ywvm3fzeullv,Norsk Kylling AS,Hilde Christin Talseth,hilde-christin-talseth,Daglig leder,,,NO,980411133,,bronnoysund_role_or_entity_snapshot,missing_person_profile_role_field_citation
PersonProfileRole,cmpch0dm600f2zmvmx9jlanev,roles[companyId=cmp8xyt850077xrvmw6sfeqx1;roleKey=Styremedlem;fromYear=null;toYear=null],cmp8xyt850077xrvmw6sfeqx1,Skretting AS,Hilde Kristin Roald,hilde-kristin-roald,Styremedlem,,,NO,988044113,,bronnoysund_role_or_entity_snapshot,missing_person_profile_role_field_citation
PersonProfileRole,cmpch0co9009lzmvm0tt4jinf,roles[companyId=cmp8xysz20000xrvmbm4d5nat;roleKey=Styremedlem;fromYear=null;toYear=null],cmp8xysz20000xrvmbm4d5nat,NorgesGruppen ASA,Hilde Vatne,hilde-vatne,Styremedlem,,,NO,819731322,data.brreg.no/enhetsregisteret,bronnoysund_role_or_entity_snapshot,missing_person_profile_role_field_citation
PersonProfileRole,cmpmbni87001z45vm3hwy4kh0,roles[companyId=cmp8xythb00g4xrvmuqxxrjy7;roleKey=stjórnarmaður;fromYear=null;toYear=null],cmp8xythb00g4xrvmuqxxrjy7,Festi hf,Hjörleifur Pálsson,hjorleifur-palsson,stjórnarmaður,,,IS,IS-540206-2010,,skatturinn_interactive_download,missing_person_profile_role_field_citation
PersonProfileRole,cmq8ri4rt0016twvmxbt4dpqc,roles[companyId=null;roleKey=Daglig leder;fromYear=2019;toYear=null],,Servicegrossistene AS,Huib Jan Van Der Burg,huib-jan-van-der-burg,Daglig leder,,,,,,manual_source_review,missing_person_profile_role_field_citation
PersonProfileRole,cmpch0att0013zmvm97awqlmy,roles[companyId=cmp8xyt4t004sxrvm7b86awqx;roleKey=Styremedlem;fromYear=null;toYear=null],cmp8xyt4t004sxrvm7b86awqx,BAMA Gruppen AS,Ihsan Akram,ihsan-akram,Styremedlem,,,NO,914224314,data.brreg.no/enhetsregisteret,bronnoysund_role_or_entity_snapshot,missing_person_profile_role_field_citation
PersonProfileRole,cmpch0da800ddzmvm6ba5s0yh,roles[companyId=cmp8xytbv00a6xrvmi8ugubkz;roleKey=Varamedlem;fromYear=null;toYear=null],cmp8xytbv00a6xrvmi8ugubkz,REMA 1000 Norge AS,Ina Aksnes Lian,ina-aksnes-lian,Varamedlem,,,NO,982254604,data.brreg.no/enhetsregisteret,bronnoysund_role_or_entity_snapshot,missing_person_profile_role_field_citation
PersonProfileRole,cmpch0cv300b5zmvmukinzq8q,roles[companyId=cmp8xyt2l0025xrvmxuh0939x;roleKey=Varamedlem;fromYear=null;toYear=null],cmp8xyt2l0025xrvmxuh0939x,Nortura SA,Inger Elisabeth Ødegård,inger-elisabeth-odegard,Varamedlem,,,NO,938752648,data.brreg.no/enhetsregisteret,bronnoysund_role_or_entity_snapshot,missing_person_profile_role_field_citation
PersonProfileRole,cmpch0b6t002yzmvmfh27vc83,roles[companyId=cmp8xyt0w000jxrvm0iavgyro;roleKey=Varamedlem;fromYear=null;toYear=null],cmp8xyt0w000jxrvm0iavgyro,Coop Norge SA,Inger Marie Kongsbak,inger-marie-kongsbak,Varamedlem,,,NO,936560288,data.brreg.no/enhetsregisteret,bronnoysund_role_or_entity_snapshot,missing_person_profile_role_field_citation
PersonProfileRole,cmpmbni89002045vmy2vsrd6z,roles[companyId=cmp8xytcz00bmxrvmeajnuf9t;roleKey=styrelseledamot;fromYear=null;toYear=null],cmp8xytcz00bmxrvmeajnuf9t,Coop Sverige AB,Ingrid Maria Rudolphi,ingrid-maria-rudolphi,styrelseledamot,,,SE,SE-702001-3469,,bolagsverket_manual_or_api,missing_person_profile_role_field_citation
PersonProfileRole,cmpch0d3a00c3zmvmr4zw88c8,roles[companyId=cmp8xyt25001nxrvm5fopu1xb;roleKey=Styremedlem;fromYear=null;toYear=null],cmp8xyt25001nxrvm5fopu1xb,Orkla ASA,Ingrid Sofie Nielsen,ingrid-sofie-nielsen,Styremedlem,,,NO,910747711,data.brreg.no/enhetsregisteret,bronnoysund_role_or_entity_snapshot,missing_person_profile_role_field_citation
PersonProfileRole,cmpch0da500dczmvmbz7cq733,roles[companyId=cmp8xytbv00a6xrvmi8ugubkz;roleKey=Varamedlem;fromYear=null;toYear=null],cmp8xytbv00a6xrvmi8ugubkz,REMA 1000 Norge AS,Ingunn Brattli Steinvik,ingunn-brattli-steinvik,Varamedlem,,,NO,982254604,data.brreg.no/enhetsregisteret,bronnoysund_role_or_entity_snapshot,missing_person_profile_role_field_citation
PersonProfileRole,cmpch0bhf004gzmvmqw2lpyjt,roles[companyId=cmp8xyxhz000bywvmqye03rmv;roleKey=Styremedlem;fromYear=null;toYear=null],cmp8xyxhz000bywvmqye03rmv,Gartnerhallen SA,Ingunn Haugen Hegdal,ingunn-haugen-hegdal,Styremedlem,,,NO,945958405,,bronnoysund_role_or_entity_snapshot,missing_person_profile_role_field_citation
PersonProfileRole,cmpmbni8a002145vmu0aci5b5,roles[companyId=cmp8xyt3l0037xrvmpzlb3lbw;roleKey=styremedlem;fromYear=null;toYear=null],cmp8xyt3l0037xrvmpzlb3lbw,TINE SA,Ingunn Helene Ruud,ingunn-helene-ruud,styremedlem,,,NO,947942638,data.brreg.no/enhetsregisteret,bronnoysund_role_or_entity_snapshot,missing_person_profile_role_field_citation
PersonProfileRole,cmpch0dqh00fuzmvmcq2go32c,roles[companyId=cmp8xyt3l0037xrvmpzlb3lbw;roleKey=Styremedlem;fromYear=null;toYear=null],cmp8xyt3l0037xrvmpzlb3lbw,TINE SA,Ingunn Helene Skauen Ruud,ingunn-helene-skauen-ruud,Styremedlem,,,NO,947942638,data.brreg.no/enhetsregisteret,bronnoysund_role_or_entity_snapshot,missing_person_profile_role_field_citation
PersonProfileRole,cmp8xyuh8000qybvmzx33qzym,roles[companyId=null;roleKey=administrerende direktør;fromYear=2019;toYear=null],,Mattilsynet,Ingunn Midttun Godal,ingunn-midttun-godal,administrerende direktør,,,,,,manual_source_review,missing_person_profile_role_field_citation
PersonProfileRole,cmq8ri4ro0011twvmdzn1w222,roles[companyId=null;roleKey=Administrerende direktoer;fromYear=2024;toYear=null],,Compass Group Norge AS,Ingvil Rasten Fongod,ingvil-rasten-fongod,Administrerende direktoer,,,,,,manual_source_review,missing_person_profile_role_field_citation
