theme,series_family,series_id,country,commodity_group,commodity_group_label,source_name,dataset_or_table_id,period,frequency,flow,metric,unit,value,share_of_selected_food_basket,selected_food_basket_total,code_family,source_code_rule,coverage,comparability,notes
trade,food_group_import_value_annual,is_dairy_eggs_imports,IS,dairy_eggs,Dairy products and eggs,Statistics Iceland imports by SITC and countries,UTA06201.px,2022,annual,imports,Import value,source units (Import cif),1969.900,0.029223,67409.200,SITC top-level,SITC 02,"imports, summed across all partner countries",broad food-group import proxy,Broad food-group import proxy harmonized from national source classifications. Iceland is fetched in yearly API chunks because the endpoint blocks the full-span request. HS/CN chapter 04 also includes honey in the SE/FI sources.
trade,food_group_import_value_annual,is_fats_oils_imports,IS,fats_oils,Fats and oils,Statistics Iceland imports by SITC and countries,UTA06201.px,2022,annual,imports,Import value,source units (Import cif),6871.700,0.101940,67409.200,SITC top-level,SITC 41 + 42 + 43,"imports, summed across all partner countries",broad food-group import proxy,Broad food-group import proxy harmonized from national source classifications. Iceland is fetched in yearly API chunks because the endpoint blocks the full-span request. SITC 41-43 mapped to HS/CN chapter 15 as a broad fats-and-oils proxy.
trade,food_group_import_value_annual,is_fish_seafood_imports,IS,fish_seafood,Fish and seafood,Statistics Iceland imports by SITC and countries,UTA06201.px,2022,annual,imports,Import value,source units (Import cif),15611.600,0.231595,67409.200,SITC top-level,SITC 03,"imports, summed across all partner countries",broad food-group import proxy,Broad food-group import proxy harmonized from national source classifications. Iceland is fetched in yearly API chunks because the endpoint blocks the full-span request.
trade,food_group_import_value_annual,is_fruit_veg_imports,IS,fruit_veg,Fruit and vegetables,Statistics Iceland imports by SITC and countries,UTA06201.px,2022,annual,imports,Import value,source units (Import cif),20839.600,0.309151,67409.200,SITC top-level,SITC 05,"imports, summed across all partner countries",broad food-group import proxy,Broad food-group import proxy harmonized from national source classifications. Iceland is fetched in yearly API chunks because the endpoint blocks the full-span request. SE/FI combine vegetables (07) and fruit or nuts (08) into one proxy basket.
trade,food_group_import_value_annual,is_meat_imports,IS,meat,Meat and meat preparations,Statistics Iceland imports by SITC and countries,UTA06201.px,2022,annual,imports,Import value,source units (Import cif),5711.100,0.084723,67409.200,SITC top-level,SITC 01,"imports, summed across all partner countries",broad food-group import proxy,Broad food-group import proxy harmonized from national source classifications. Iceland is fetched in yearly API chunks because the endpoint blocks the full-span request.
trade,food_group_import_value_annual,is_cereals_imports,IS,cereals,Cereals and cereal preparations,Statistics Iceland imports by SITC and countries,UTA06201.px,2023,annual,imports,Import value,source units (Import cif),18192.900,0.237457,76615.400,SITC top-level,SITC 04,"imports, summed across all partner countries",broad food-group import proxy,Broad food-group import proxy harmonized from national source classifications. Iceland is fetched in yearly API chunks because the endpoint blocks the full-span request.
trade,food_group_import_value_annual,is_dairy_eggs_imports,IS,dairy_eggs,Dairy products and eggs,Statistics Iceland imports by SITC and countries,UTA06201.px,2023,annual,imports,Import value,source units (Import cif),2374.400,0.030991,76615.400,SITC top-level,SITC 02,"imports, summed across all partner countries",broad food-group import proxy,Broad food-group import proxy harmonized from national source classifications. Iceland is fetched in yearly API chunks because the endpoint blocks the full-span request. HS/CN chapter 04 also includes honey in the SE/FI sources.
trade,food_group_import_value_annual,is_fats_oils_imports,IS,fats_oils,Fats and oils,Statistics Iceland imports by SITC and countries,UTA06201.px,2023,annual,imports,Import value,source units (Import cif),11205.800,0.146260,76615.400,SITC top-level,SITC 41 + 42 + 43,"imports, summed across all partner countries",broad food-group import proxy,Broad food-group import proxy harmonized from national source classifications. Iceland is fetched in yearly API chunks because the endpoint blocks the full-span request. SITC 41-43 mapped to HS/CN chapter 15 as a broad fats-and-oils proxy.
trade,food_group_import_value_annual,is_fish_seafood_imports,IS,fish_seafood,Fish and seafood,Statistics Iceland imports by SITC and countries,UTA06201.px,2023,annual,imports,Import value,source units (Import cif),14073.900,0.183695,76615.400,SITC top-level,SITC 03,"imports, summed across all partner countries",broad food-group import proxy,Broad food-group import proxy harmonized from national source classifications. Iceland is fetched in yearly API chunks because the endpoint blocks the full-span request.
trade,food_group_import_value_annual,is_fruit_veg_imports,IS,fruit_veg,Fruit and vegetables,Statistics Iceland imports by SITC and countries,UTA06201.px,2023,annual,imports,Import value,source units (Import cif),23965.200,0.312799,76615.400,SITC top-level,SITC 05,"imports, summed across all partner countries",broad food-group import proxy,Broad food-group import proxy harmonized from national source classifications. Iceland is fetched in yearly API chunks because the endpoint blocks the full-span request. SE/FI combine vegetables (07) and fruit or nuts (08) into one proxy basket.
trade,food_group_import_value_annual,is_meat_imports,IS,meat,Meat and meat preparations,Statistics Iceland imports by SITC and countries,UTA06201.px,2023,annual,imports,Import value,source units (Import cif),6803.200,0.088797,76615.400,SITC top-level,SITC 01,"imports, summed across all partner countries",broad food-group import proxy,Broad food-group import proxy harmonized from national source classifications. Iceland is fetched in yearly API chunks because the endpoint blocks the full-span request.
trade,food_group_import_value_annual,is_cereals_imports,IS,cereals,Cereals and cereal preparations,Statistics Iceland imports by SITC and countries,UTA06201.px,2024,annual,imports,Import value,source units (Import cif),18950.400,0.241283,78540.100,SITC top-level,SITC 04,"imports, summed across all partner countries",broad food-group import proxy,Broad food-group import proxy harmonized from national source classifications. Iceland is fetched in yearly API chunks because the endpoint blocks the full-span request.
trade,food_group_import_value_annual,is_dairy_eggs_imports,IS,dairy_eggs,Dairy products and eggs,Statistics Iceland imports by SITC and countries,UTA06201.px,2024,annual,imports,Import value,source units (Import cif),2863.400,0.036458,78540.100,SITC top-level,SITC 02,"imports, summed across all partner countries",broad food-group import proxy,Broad food-group import proxy harmonized from national source classifications. Iceland is fetched in yearly API chunks because the endpoint blocks the full-span request. HS/CN chapter 04 also includes honey in the SE/FI sources.
trade,food_group_import_value_annual,is_fats_oils_imports,IS,fats_oils,Fats and oils,Statistics Iceland imports by SITC and countries,UTA06201.px,2024,annual,imports,Import value,source units (Import cif),13602.600,0.173193,78540.100,SITC top-level,SITC 41 + 42 + 43,"imports, summed across all partner countries",broad food-group import proxy,Broad food-group import proxy harmonized from national source classifications. Iceland is fetched in yearly API chunks because the endpoint blocks the full-span request. SITC 41-43 mapped to HS/CN chapter 15 as a broad fats-and-oils proxy.
trade,food_group_import_value_annual,is_fish_seafood_imports,IS,fish_seafood,Fish and seafood,Statistics Iceland imports by SITC and countries,UTA06201.px,2024,annual,imports,Import value,source units (Import cif),11088.800,0.141186,78540.100,SITC top-level,SITC 03,"imports, summed across all partner countries",broad food-group import proxy,Broad food-group import proxy harmonized from national source classifications. Iceland is fetched in yearly API chunks because the endpoint blocks the full-span request.
trade,food_group_import_value_annual,is_fruit_veg_imports,IS,fruit_veg,Fruit and vegetables,Statistics Iceland imports by SITC and countries,UTA06201.px,2024,annual,imports,Import value,source units (Import cif),25397.600,0.323371,78540.100,SITC top-level,SITC 05,"imports, summed across all partner countries",broad food-group import proxy,Broad food-group import proxy harmonized from national source classifications. Iceland is fetched in yearly API chunks because the endpoint blocks the full-span request. SE/FI combine vegetables (07) and fruit or nuts (08) into one proxy basket.
trade,food_group_import_value_annual,is_meat_imports,IS,meat,Meat and meat preparations,Statistics Iceland imports by SITC and countries,UTA06201.px,2024,annual,imports,Import value,source units (Import cif),6637.300,0.084508,78540.100,SITC top-level,SITC 01,"imports, summed across all partner countries",broad food-group import proxy,Broad food-group import proxy harmonized from national source classifications. Iceland is fetched in yearly API chunks because the endpoint blocks the full-span request.
trade,food_group_import_value_annual,is_cereals_imports,IS,cereals,Cereals and cereal preparations,Statistics Iceland imports by SITC and countries,UTA06201.px,2025,annual,imports,Import value,source units (Import cif),19087.600,0.255088,74827.500,SITC top-level,SITC 04,"imports, summed across all partner countries",broad food-group import proxy,Broad food-group import proxy harmonized from national source classifications. Iceland is fetched in yearly API chunks because the endpoint blocks the full-span request.
trade,food_group_import_value_annual,is_dairy_eggs_imports,IS,dairy_eggs,Dairy products and eggs,Statistics Iceland imports by SITC and countries,UTA06201.px,2025,annual,imports,Import value,source units (Import cif),3081.600,0.041183,74827.500,SITC top-level,SITC 02,"imports, summed across all partner countries",broad food-group import proxy,Broad food-group import proxy harmonized from national source classifications. Iceland is fetched in yearly API chunks because the endpoint blocks the full-span request. HS/CN chapter 04 also includes honey in the SE/FI sources.
trade,food_group_import_value_annual,is_fats_oils_imports,IS,fats_oils,Fats and oils,Statistics Iceland imports by SITC and countries,UTA06201.px,2025,annual,imports,Import value,source units (Import cif),7668.600,0.102484,74827.500,SITC top-level,SITC 41 + 42 + 43,"imports, summed across all partner countries",broad food-group import proxy,Broad food-group import proxy harmonized from national source classifications. Iceland is fetched in yearly API chunks because the endpoint blocks the full-span request. SITC 41-43 mapped to HS/CN chapter 15 as a broad fats-and-oils proxy.
trade,food_group_import_value_annual,is_fish_seafood_imports,IS,fish_seafood,Fish and seafood,Statistics Iceland imports by SITC and countries,UTA06201.px,2025,annual,imports,Import value,source units (Import cif),10962.300,0.146501,74827.500,SITC top-level,SITC 03,"imports, summed across all partner countries",broad food-group import proxy,Broad food-group import proxy harmonized from national source classifications. Iceland is fetched in yearly API chunks because the endpoint blocks the full-span request.
trade,food_group_import_value_annual,is_fruit_veg_imports,IS,fruit_veg,Fruit and vegetables,Statistics Iceland imports by SITC and countries,UTA06201.px,2025,annual,imports,Import value,source units (Import cif),25313.600,0.338293,74827.500,SITC top-level,SITC 05,"imports, summed across all partner countries",broad food-group import proxy,Broad food-group import proxy harmonized from national source classifications. Iceland is fetched in yearly API chunks because the endpoint blocks the full-span request. SE/FI combine vegetables (07) and fruit or nuts (08) into one proxy basket.
trade,food_group_import_value_annual,is_meat_imports,IS,meat,Meat and meat preparations,Statistics Iceland imports by SITC and countries,UTA06201.px,2025,annual,imports,Import value,source units (Import cif),8713.800,0.116452,74827.500,SITC top-level,SITC 01,"imports, summed across all partner countries",broad food-group import proxy,Broad food-group import proxy harmonized from national source classifications. Iceland is fetched in yearly API chunks because the endpoint blocks the full-span request.
trade,food_group_import_value_annual,is_cereals_imports,IS,cereals,Cereals and cereal preparations,Statistics Iceland imports by SITC and countries,UTA06201.px,2026,annual,imports,Import value,source units (Import cif),1411.600,0.253384,5571.000,SITC top-level,SITC 04,"imports, summed across all partner countries",broad food-group import proxy,Broad food-group import proxy harmonized from national source classifications. Iceland is fetched in yearly API chunks because the endpoint blocks the full-span request.
trade,food_group_import_value_annual,is_dairy_eggs_imports,IS,dairy_eggs,Dairy products and eggs,Statistics Iceland imports by SITC and countries,UTA06201.px,2026,annual,imports,Import value,source units (Import cif),174.800,0.031377,5571.000,SITC top-level,SITC 02,"imports, summed across all partner countries",broad food-group import proxy,Broad food-group import proxy harmonized from national source classifications. Iceland is fetched in yearly API chunks because the endpoint blocks the full-span request. HS/CN chapter 04 also includes honey in the SE/FI sources.
trade,food_group_import_value_annual,is_fats_oils_imports,IS,fats_oils,Fats and oils,Statistics Iceland imports by SITC and countries,UTA06201.px,2026,annual,imports,Import value,source units (Import cif),446.900,0.080219,5571.000,SITC top-level,SITC 41 + 42 + 43,"imports, summed across all partner countries",broad food-group import proxy,Broad food-group import proxy harmonized from national source classifications. Iceland is fetched in yearly API chunks because the endpoint blocks the full-span request. SITC 41-43 mapped to HS/CN chapter 15 as a broad fats-and-oils proxy.
trade,food_group_import_value_annual,is_fish_seafood_imports,IS,fish_seafood,Fish and seafood,Statistics Iceland imports by SITC and countries,UTA06201.px,2026,annual,imports,Import value,source units (Import cif),1318.100,0.236600,5571.000,SITC top-level,SITC 03,"imports, summed across all partner countries",broad food-group import proxy,Broad food-group import proxy harmonized from national source classifications. Iceland is fetched in yearly API chunks because the endpoint blocks the full-span request.
trade,food_group_import_value_annual,is_fruit_veg_imports,IS,fruit_veg,Fruit and vegetables,Statistics Iceland imports by SITC and countries,UTA06201.px,2026,annual,imports,Import value,source units (Import cif),1737.500,0.311883,5571.000,SITC top-level,SITC 05,"imports, summed across all partner countries",broad food-group import proxy,Broad food-group import proxy harmonized from national source classifications. Iceland is fetched in yearly API chunks because the endpoint blocks the full-span request. SE/FI combine vegetables (07) and fruit or nuts (08) into one proxy basket.
trade,food_group_import_value_annual,is_meat_imports,IS,meat,Meat and meat preparations,Statistics Iceland imports by SITC and countries,UTA06201.px,2026,annual,imports,Import value,source units (Import cif),482.100,0.086537,5571.000,SITC top-level,SITC 01,"imports, summed across all partner countries",broad food-group import proxy,Broad food-group import proxy harmonized from national source classifications. Iceland is fetched in yearly API chunks because the endpoint blocks the full-span request.
trade,food_group_import_value_annual,no_cereals_imports,NO,cereals,Cereals and cereal preparations,SSB external trade by commodity number,08801,2015,annual,imports,Import value,NOK,1195693537.000,0.053344,22414640224.000,Commodity number detail,commodity prefixes 10*,all partner countries summed from commodity-detail annual table,broad food-group import proxy,Broad food-group import proxy harmonized from national source classifications. Norway is annual-only in v1 and aggregated from detailed commodity-number codes in SSB table 08801.
trade,food_group_import_value_annual,no_dairy_eggs_imports,NO,dairy_eggs,Dairy products and eggs,SSB external trade by commodity number,08801,2015,annual,imports,Import value,NOK,1060380268.000,0.047307,22414640224.000,Commodity number detail,commodity prefixes 04*,all partner countries summed from commodity-detail annual table,broad food-group import proxy,Broad food-group import proxy harmonized from national source classifications. Norway is annual-only in v1 and aggregated from detailed commodity-number codes in SSB table 08801. HS/CN chapter 04 also includes honey in the SE/FI sources.
trade,food_group_import_value_annual,no_fats_oils_imports,NO,fats_oils,Fats and oils,SSB external trade by commodity number,08801,2015,annual,imports,Import value,NOK,6563072959.000,0.292803,22414640224.000,Commodity number detail,commodity prefixes 15*,all partner countries summed from commodity-detail annual table,broad food-group import proxy,Broad food-group import proxy harmonized from national source classifications. Norway is annual-only in v1 and aggregated from detailed commodity-number codes in SSB table 08801. SITC 41-43 mapped to HS/CN chapter 15 as a broad fats-and-oils proxy.
trade,food_group_import_value_annual,no_fish_seafood_imports,NO,fish_seafood,Fish and seafood,SSB external trade by commodity number,08801,2015,annual,imports,Import value,NOK,2932369332.000,0.130824,22414640224.000,Commodity number detail,commodity prefixes 03*,all partner countries summed from commodity-detail annual table,broad food-group import proxy,Broad food-group import proxy harmonized from national source classifications. Norway is annual-only in v1 and aggregated from detailed commodity-number codes in SSB table 08801.
trade,food_group_import_value_annual,no_fruit_veg_imports,NO,fruit_veg,Fruit and vegetables,SSB external trade by commodity number,08801,2015,annual,imports,Import value,NOK,9176909295.000,0.409416,22414640224.000,Commodity number detail,commodity prefixes 07* + 08*,all partner countries summed from commodity-detail annual table,broad food-group import proxy,Broad food-group import proxy harmonized from national source classifications. Norway is annual-only in v1 and aggregated from detailed commodity-number codes in SSB table 08801. SE/FI combine vegetables (07) and fruit or nuts (08) into one proxy basket.
trade,food_group_import_value_annual,no_meat_imports,NO,meat,Meat and meat preparations,SSB external trade by commodity number,08801,2015,annual,imports,Import value,NOK,1486214833.000,0.066306,22414640224.000,Commodity number detail,commodity prefixes 02*,all partner countries summed from commodity-detail annual table,broad food-group import proxy,Broad food-group import proxy harmonized from national source classifications. Norway is annual-only in v1 and aggregated from detailed commodity-number codes in SSB table 08801.
trade,food_group_import_value_annual,no_cereals_imports,NO,cereals,Cereals and cereal preparations,SSB external trade by commodity number,08801,2016,annual,imports,Import value,NOK,999249177.000,0.041749,23934858779.000,Commodity number detail,commodity prefixes 10*,all partner countries summed from commodity-detail annual table,broad food-group import proxy,Broad food-group import proxy harmonized from national source classifications. Norway is annual-only in v1 and aggregated from detailed commodity-number codes in SSB table 08801.
trade,food_group_import_value_annual,no_dairy_eggs_imports,NO,dairy_eggs,Dairy products and eggs,SSB external trade by commodity number,08801,2016,annual,imports,Import value,NOK,1141447281.000,0.047690,23934858779.000,Commodity number detail,commodity prefixes 04*,all partner countries summed from commodity-detail annual table,broad food-group import proxy,Broad food-group import proxy harmonized from national source classifications. Norway is annual-only in v1 and aggregated from detailed commodity-number codes in SSB table 08801. HS/CN chapter 04 also includes honey in the SE/FI sources.
trade,food_group_import_value_annual,no_fats_oils_imports,NO,fats_oils,Fats and oils,SSB external trade by commodity number,08801,2016,annual,imports,Import value,NOK,7420768336.000,0.310040,23934858779.000,Commodity number detail,commodity prefixes 15*,all partner countries summed from commodity-detail annual table,broad food-group import proxy,Broad food-group import proxy harmonized from national source classifications. Norway is annual-only in v1 and aggregated from detailed commodity-number codes in SSB table 08801. SITC 41-43 mapped to HS/CN chapter 15 as a broad fats-and-oils proxy.
trade,food_group_import_value_annual,no_fish_seafood_imports,NO,fish_seafood,Fish and seafood,SSB external trade by commodity number,08801,2016,annual,imports,Import value,NOK,3211847971.000,0.134191,23934858779.000,Commodity number detail,commodity prefixes 03*,all partner countries summed from commodity-detail annual table,broad food-group import proxy,Broad food-group import proxy harmonized from national source classifications. Norway is annual-only in v1 and aggregated from detailed commodity-number codes in SSB table 08801.
trade,food_group_import_value_annual,no_fruit_veg_imports,NO,fruit_veg,Fruit and vegetables,SSB external trade by commodity number,08801,2016,annual,imports,Import value,NOK,9711679149.000,0.405755,23934858779.000,Commodity number detail,commodity prefixes 07* + 08*,all partner countries summed from commodity-detail annual table,broad food-group import proxy,Broad food-group import proxy harmonized from national source classifications. Norway is annual-only in v1 and aggregated from detailed commodity-number codes in SSB table 08801. SE/FI combine vegetables (07) and fruit or nuts (08) into one proxy basket.
trade,food_group_import_value_annual,no_meat_imports,NO,meat,Meat and meat preparations,SSB external trade by commodity number,08801,2016,annual,imports,Import value,NOK,1449866865.000,0.060576,23934858779.000,Commodity number detail,commodity prefixes 02*,all partner countries summed from commodity-detail annual table,broad food-group import proxy,Broad food-group import proxy harmonized from national source classifications. Norway is annual-only in v1 and aggregated from detailed commodity-number codes in SSB table 08801.
trade,food_group_import_value_annual,no_cereals_imports,NO,cereals,Cereals and cereal preparations,SSB external trade by commodity number,08801,2017,annual,imports,Import value,NOK,957793990.000,0.040444,23682214986.000,Commodity number detail,commodity prefixes 10*,all partner countries summed from commodity-detail annual table,broad food-group import proxy,Broad food-group import proxy harmonized from national source classifications. Norway is annual-only in v1 and aggregated from detailed commodity-number codes in SSB table 08801.
trade,food_group_import_value_annual,no_dairy_eggs_imports,NO,dairy_eggs,Dairy products and eggs,SSB external trade by commodity number,08801,2017,annual,imports,Import value,NOK,1163242288.000,0.049119,23682214986.000,Commodity number detail,commodity prefixes 04*,all partner countries summed from commodity-detail annual table,broad food-group import proxy,Broad food-group import proxy harmonized from national source classifications. Norway is annual-only in v1 and aggregated from detailed commodity-number codes in SSB table 08801. HS/CN chapter 04 also includes honey in the SE/FI sources.
trade,food_group_import_value_annual,no_fats_oils_imports,NO,fats_oils,Fats and oils,SSB external trade by commodity number,08801,2017,annual,imports,Import value,NOK,7427391243.000,0.313627,23682214986.000,Commodity number detail,commodity prefixes 15*,all partner countries summed from commodity-detail annual table,broad food-group import proxy,Broad food-group import proxy harmonized from national source classifications. Norway is annual-only in v1 and aggregated from detailed commodity-number codes in SSB table 08801. SITC 41-43 mapped to HS/CN chapter 15 as a broad fats-and-oils proxy.
trade,food_group_import_value_annual,no_fish_seafood_imports,NO,fish_seafood,Fish and seafood,SSB external trade by commodity number,08801,2017,annual,imports,Import value,NOK,3161882090.000,0.133513,23682214986.000,Commodity number detail,commodity prefixes 03*,all partner countries summed from commodity-detail annual table,broad food-group import proxy,Broad food-group import proxy harmonized from national source classifications. Norway is annual-only in v1 and aggregated from detailed commodity-number codes in SSB table 08801.
trade,food_group_import_value_annual,no_fruit_veg_imports,NO,fruit_veg,Fruit and vegetables,SSB external trade by commodity number,08801,2017,annual,imports,Import value,NOK,9778004985.000,0.412884,23682214986.000,Commodity number detail,commodity prefixes 07* + 08*,all partner countries summed from commodity-detail annual table,broad food-group import proxy,Broad food-group import proxy harmonized from national source classifications. Norway is annual-only in v1 and aggregated from detailed commodity-number codes in SSB table 08801. SE/FI combine vegetables (07) and fruit or nuts (08) into one proxy basket.
trade,food_group_import_value_annual,no_meat_imports,NO,meat,Meat and meat preparations,SSB external trade by commodity number,08801,2017,annual,imports,Import value,NOK,1193900390.000,0.050413,23682214986.000,Commodity number detail,commodity prefixes 02*,all partner countries summed from commodity-detail annual table,broad food-group import proxy,Broad food-group import proxy harmonized from national source classifications. Norway is annual-only in v1 and aggregated from detailed commodity-number codes in SSB table 08801.
trade,food_group_import_value_annual,no_cereals_imports,NO,cereals,Cereals and cereal preparations,SSB external trade by commodity number,08801,2018,annual,imports,Import value,NOK,1624822070.000,0.064179,25316991037.000,Commodity number detail,commodity prefixes 10*,all partner countries summed from commodity-detail annual table,broad food-group import proxy,Broad food-group import proxy harmonized from national source classifications. Norway is annual-only in v1 and aggregated from detailed commodity-number codes in SSB table 08801.
trade,food_group_import_value_annual,no_dairy_eggs_imports,NO,dairy_eggs,Dairy products and eggs,SSB external trade by commodity number,08801,2018,annual,imports,Import value,NOK,1279439679.000,0.050537,25316991037.000,Commodity number detail,commodity prefixes 04*,all partner countries summed from commodity-detail annual table,broad food-group import proxy,Broad food-group import proxy harmonized from national source classifications. Norway is annual-only in v1 and aggregated from detailed commodity-number codes in SSB table 08801. HS/CN chapter 04 also includes honey in the SE/FI sources.
trade,food_group_import_value_annual,no_fats_oils_imports,NO,fats_oils,Fats and oils,SSB external trade by commodity number,08801,2018,annual,imports,Import value,NOK,7614459762.000,0.300765,25316991037.000,Commodity number detail,commodity prefixes 15*,all partner countries summed from commodity-detail annual table,broad food-group import proxy,Broad food-group import proxy harmonized from national source classifications. Norway is annual-only in v1 and aggregated from detailed commodity-number codes in SSB table 08801. SITC 41-43 mapped to HS/CN chapter 15 as a broad fats-and-oils proxy.
trade,food_group_import_value_annual,no_fish_seafood_imports,NO,fish_seafood,Fish and seafood,SSB external trade by commodity number,08801,2018,annual,imports,Import value,NOK,3558483449.000,0.140557,25316991037.000,Commodity number detail,commodity prefixes 03*,all partner countries summed from commodity-detail annual table,broad food-group import proxy,Broad food-group import proxy harmonized from national source classifications. Norway is annual-only in v1 and aggregated from detailed commodity-number codes in SSB table 08801.
trade,food_group_import_value_annual,no_fruit_veg_imports,NO,fruit_veg,Fruit and vegetables,SSB external trade by commodity number,08801,2018,annual,imports,Import value,NOK,10165673579.000,0.401536,25316991037.000,Commodity number detail,commodity prefixes 07* + 08*,all partner countries summed from commodity-detail annual table,broad food-group import proxy,Broad food-group import proxy harmonized from national source classifications. Norway is annual-only in v1 and aggregated from detailed commodity-number codes in SSB table 08801. SE/FI combine vegetables (07) and fruit or nuts (08) into one proxy basket.
trade,food_group_import_value_annual,no_meat_imports,NO,meat,Meat and meat preparations,SSB external trade by commodity number,08801,2018,annual,imports,Import value,NOK,1074112498.000,0.042427,25316991037.000,Commodity number detail,commodity prefixes 02*,all partner countries summed from commodity-detail annual table,broad food-group import proxy,Broad food-group import proxy harmonized from national source classifications. Norway is annual-only in v1 and aggregated from detailed commodity-number codes in SSB table 08801.
trade,food_group_import_value_annual,no_cereals_imports,NO,cereals,Cereals and cereal preparations,SSB external trade by commodity number,08801,2019,annual,imports,Import value,NOK,1675059455.000,0.061967,27031325116.000,Commodity number detail,commodity prefixes 10*,all partner countries summed from commodity-detail annual table,broad food-group import proxy,Broad food-group import proxy harmonized from national source classifications. Norway is annual-only in v1 and aggregated from detailed commodity-number codes in SSB table 08801.
trade,food_group_import_value_annual,no_dairy_eggs_imports,NO,dairy_eggs,Dairy products and eggs,SSB external trade by commodity number,08801,2019,annual,imports,Import value,NOK,1365020492.000,0.050498,27031325116.000,Commodity number detail,commodity prefixes 04*,all partner countries summed from commodity-detail annual table,broad food-group import proxy,Broad food-group import proxy harmonized from national source classifications. Norway is annual-only in v1 and aggregated from detailed commodity-number codes in SSB table 08801. HS/CN chapter 04 also includes honey in the SE/FI sources.
trade,food_group_import_value_annual,no_fats_oils_imports,NO,fats_oils,Fats and oils,SSB external trade by commodity number,08801,2019,annual,imports,Import value,NOK,8727297296.000,0.322859,27031325116.000,Commodity number detail,commodity prefixes 15*,all partner countries summed from commodity-detail annual table,broad food-group import proxy,Broad food-group import proxy harmonized from national source classifications. Norway is annual-only in v1 and aggregated from detailed commodity-number codes in SSB table 08801. SITC 41-43 mapped to HS/CN chapter 15 as a broad fats-and-oils proxy.
trade,food_group_import_value_annual,no_fish_seafood_imports,NO,fish_seafood,Fish and seafood,SSB external trade by commodity number,08801,2019,annual,imports,Import value,NOK,3919541159.000,0.145000,27031325116.000,Commodity number detail,commodity prefixes 03*,all partner countries summed from commodity-detail annual table,broad food-group import proxy,Broad food-group import proxy harmonized from national source classifications. Norway is annual-only in v1 and aggregated from detailed commodity-number codes in SSB table 08801.
trade,food_group_import_value_annual,no_fruit_veg_imports,NO,fruit_veg,Fruit and vegetables,SSB external trade by commodity number,08801,2019,annual,imports,Import value,NOK,10315081269.000,0.381597,27031325116.000,Commodity number detail,commodity prefixes 07* + 08*,all partner countries summed from commodity-detail annual table,broad food-group import proxy,Broad food-group import proxy harmonized from national source classifications. Norway is annual-only in v1 and aggregated from detailed commodity-number codes in SSB table 08801. SE/FI combine vegetables (07) and fruit or nuts (08) into one proxy basket.
trade,food_group_import_value_annual,no_meat_imports,NO,meat,Meat and meat preparations,SSB external trade by commodity number,08801,2019,annual,imports,Import value,NOK,1029325445.000,0.038079,27031325116.000,Commodity number detail,commodity prefixes 02*,all partner countries summed from commodity-detail annual table,broad food-group import proxy,Broad food-group import proxy harmonized from national source classifications. Norway is annual-only in v1 and aggregated from detailed commodity-number codes in SSB table 08801.
trade,food_group_import_value_annual,no_cereals_imports,NO,cereals,Cereals and cereal preparations,SSB external trade by commodity number,08801,2020,annual,imports,Import value,NOK,1357733461.000,0.044571,30461971302.000,Commodity number detail,commodity prefixes 10*,all partner countries summed from commodity-detail annual table,broad food-group import proxy,Broad food-group import proxy harmonized from national source classifications. Norway is annual-only in v1 and aggregated from detailed commodity-number codes in SSB table 08801.
trade,food_group_import_value_annual,no_dairy_eggs_imports,NO,dairy_eggs,Dairy products and eggs,SSB external trade by commodity number,08801,2020,annual,imports,Import value,NOK,1658163032.000,0.054434,30461971302.000,Commodity number detail,commodity prefixes 04*,all partner countries summed from commodity-detail annual table,broad food-group import proxy,Broad food-group import proxy harmonized from national source classifications. Norway is annual-only in v1 and aggregated from detailed commodity-number codes in SSB table 08801. HS/CN chapter 04 also includes honey in the SE/FI sources.
trade,food_group_import_value_annual,no_fats_oils_imports,NO,fats_oils,Fats and oils,SSB external trade by commodity number,08801,2020,annual,imports,Import value,NOK,10693108362.000,0.351031,30461971302.000,Commodity number detail,commodity prefixes 15*,all partner countries summed from commodity-detail annual table,broad food-group import proxy,Broad food-group import proxy harmonized from national source classifications. Norway is annual-only in v1 and aggregated from detailed commodity-number codes in SSB table 08801. SITC 41-43 mapped to HS/CN chapter 15 as a broad fats-and-oils proxy.
trade,food_group_import_value_annual,no_fish_seafood_imports,NO,fish_seafood,Fish and seafood,SSB external trade by commodity number,08801,2020,annual,imports,Import value,NOK,3823722388.000,0.125524,30461971302.000,Commodity number detail,commodity prefixes 03*,all partner countries summed from commodity-detail annual table,broad food-group import proxy,Broad food-group import proxy harmonized from national source classifications. Norway is annual-only in v1 and aggregated from detailed commodity-number codes in SSB table 08801.
trade,food_group_import_value_annual,no_fruit_veg_imports,NO,fruit_veg,Fruit and vegetables,SSB external trade by commodity number,08801,2020,annual,imports,Import value,NOK,11538394579.000,0.378780,30461971302.000,Commodity number detail,commodity prefixes 07* + 08*,all partner countries summed from commodity-detail annual table,broad food-group import proxy,Broad food-group import proxy harmonized from national source classifications. Norway is annual-only in v1 and aggregated from detailed commodity-number codes in SSB table 08801. SE/FI combine vegetables (07) and fruit or nuts (08) into one proxy basket.
