theme,series_family,series_id,country,commodity_group,commodity_group_label,source_name,dataset_or_table_id,period,frequency,flow,metric,unit,value,share_of_selected_food_basket,selected_food_basket_total,code_family,source_code_rule,coverage,comparability,notes
trade,food_group_import_value_monthly,fi_fats_oils_imports,FI,fats_oils,Fats and oils,Luke agri-food foreign trade,Luke_maa_Ukaup_kk.px,2024-02,monthly,imports,Import value,1000 EUR,44560.000,,,HS-like product groups,tuoteryhma prefixes 15*,"imports by countries of origin, all partner countries together",broad food-group import proxy,Broad food-group import proxy harmonized from national source classifications. SITC 41-43 mapped to HS/CN chapter 15 as a broad fats-and-oils proxy.
trade,food_group_import_value_monthly,fi_fish_seafood_imports,FI,fish_seafood,Fish and seafood,Luke agri-food foreign trade,Luke_maa_Ukaup_kk.px,2024-02,monthly,imports,Import value,1000 EUR,44370.000,,,HS-like product groups,tuoteryhma prefixes 03*,"imports by countries of origin, all partner countries together",broad food-group import proxy,Broad food-group import proxy harmonized from national source classifications.
trade,food_group_import_value_monthly,fi_fruit_veg_imports,FI,fruit_veg,Fruit and vegetables,Luke agri-food foreign trade,Luke_maa_Ukaup_kk.px,2024-02,monthly,imports,Import value,1000 EUR,56043.000,,,HS-like product groups,tuoteryhma prefixes 07* + 08*,"imports by countries of origin, all partner countries together",broad food-group import proxy,Broad food-group import proxy harmonized from national source classifications. SE/FI combine vegetables (07) and fruit or nuts (08) into one proxy basket.
trade,food_group_import_value_monthly,fi_meat_imports,FI,meat,Meat and meat preparations,Luke agri-food foreign trade,Luke_maa_Ukaup_kk.px,2024-02,monthly,imports,Import value,1000 EUR,19261.000,,,HS-like product groups,tuoteryhma prefixes 02*,"imports by countries of origin, all partner countries together",broad food-group import proxy,Broad food-group import proxy harmonized from national source classifications.
trade,food_group_import_value_monthly,fi_cereals_imports,FI,cereals,Cereals and cereal preparations,Luke agri-food foreign trade,Luke_maa_Ukaup_kk.px,2024-03,monthly,imports,Import value,1000 EUR,6479.000,,,HS-like product groups,tuoteryhma prefixes 10*,"imports by countries of origin, all partner countries together",broad food-group import proxy,Broad food-group import proxy harmonized from national source classifications.
trade,food_group_import_value_monthly,fi_dairy_eggs_imports,FI,dairy_eggs,Dairy products and eggs,Luke agri-food foreign trade,Luke_maa_Ukaup_kk.px,2024-03,monthly,imports,Import value,1000 EUR,35301.000,,,HS-like product groups,tuoteryhma prefixes 04*,"imports by countries of origin, all partner countries together",broad food-group import proxy,Broad food-group import proxy harmonized from national source classifications. HS/CN chapter 04 also includes honey in the SE/FI sources.
trade,food_group_import_value_monthly,fi_fats_oils_imports,FI,fats_oils,Fats and oils,Luke agri-food foreign trade,Luke_maa_Ukaup_kk.px,2024-03,monthly,imports,Import value,1000 EUR,36480.000,,,HS-like product groups,tuoteryhma prefixes 15*,"imports by countries of origin, all partner countries together",broad food-group import proxy,Broad food-group import proxy harmonized from national source classifications. SITC 41-43 mapped to HS/CN chapter 15 as a broad fats-and-oils proxy.
trade,food_group_import_value_monthly,fi_fish_seafood_imports,FI,fish_seafood,Fish and seafood,Luke agri-food foreign trade,Luke_maa_Ukaup_kk.px,2024-03,monthly,imports,Import value,1000 EUR,40147.000,,,HS-like product groups,tuoteryhma prefixes 03*,"imports by countries of origin, all partner countries together",broad food-group import proxy,Broad food-group import proxy harmonized from national source classifications.
trade,food_group_import_value_monthly,fi_fruit_veg_imports,FI,fruit_veg,Fruit and vegetables,Luke agri-food foreign trade,Luke_maa_Ukaup_kk.px,2024-03,monthly,imports,Import value,1000 EUR,56292.000,,,HS-like product groups,tuoteryhma prefixes 07* + 08*,"imports by countries of origin, all partner countries together",broad food-group import proxy,Broad food-group import proxy harmonized from national source classifications. SE/FI combine vegetables (07) and fruit or nuts (08) into one proxy basket.
trade,food_group_import_value_monthly,fi_meat_imports,FI,meat,Meat and meat preparations,Luke agri-food foreign trade,Luke_maa_Ukaup_kk.px,2024-03,monthly,imports,Import value,1000 EUR,18370.000,,,HS-like product groups,tuoteryhma prefixes 02*,"imports by countries of origin, all partner countries together",broad food-group import proxy,Broad food-group import proxy harmonized from national source classifications.
trade,food_group_import_value_monthly,fi_cereals_imports,FI,cereals,Cereals and cereal preparations,Luke agri-food foreign trade,Luke_maa_Ukaup_kk.px,2024-04,monthly,imports,Import value,1000 EUR,7644.000,,,HS-like product groups,tuoteryhma prefixes 10*,"imports by countries of origin, all partner countries together",broad food-group import proxy,Broad food-group import proxy harmonized from national source classifications.
trade,food_group_import_value_monthly,fi_dairy_eggs_imports,FI,dairy_eggs,Dairy products and eggs,Luke agri-food foreign trade,Luke_maa_Ukaup_kk.px,2024-04,monthly,imports,Import value,1000 EUR,39624.000,,,HS-like product groups,tuoteryhma prefixes 04*,"imports by countries of origin, all partner countries together",broad food-group import proxy,Broad food-group import proxy harmonized from national source classifications. HS/CN chapter 04 also includes honey in the SE/FI sources.
trade,food_group_import_value_monthly,fi_fats_oils_imports,FI,fats_oils,Fats and oils,Luke agri-food foreign trade,Luke_maa_Ukaup_kk.px,2024-04,monthly,imports,Import value,1000 EUR,15587.000,,,HS-like product groups,tuoteryhma prefixes 15*,"imports by countries of origin, all partner countries together",broad food-group import proxy,Broad food-group import proxy harmonized from national source classifications. SITC 41-43 mapped to HS/CN chapter 15 as a broad fats-and-oils proxy.
trade,food_group_import_value_monthly,fi_fish_seafood_imports,FI,fish_seafood,Fish and seafood,Luke agri-food foreign trade,Luke_maa_Ukaup_kk.px,2024-04,monthly,imports,Import value,1000 EUR,41577.000,,,HS-like product groups,tuoteryhma prefixes 03*,"imports by countries of origin, all partner countries together",broad food-group import proxy,Broad food-group import proxy harmonized from national source classifications.
trade,food_group_import_value_monthly,fi_fruit_veg_imports,FI,fruit_veg,Fruit and vegetables,Luke agri-food foreign trade,Luke_maa_Ukaup_kk.px,2024-04,monthly,imports,Import value,1000 EUR,83935.000,,,HS-like product groups,tuoteryhma prefixes 07* + 08*,"imports by countries of origin, all partner countries together",broad food-group import proxy,Broad food-group import proxy harmonized from national source classifications. SE/FI combine vegetables (07) and fruit or nuts (08) into one proxy basket.
trade,food_group_import_value_monthly,fi_meat_imports,FI,meat,Meat and meat preparations,Luke agri-food foreign trade,Luke_maa_Ukaup_kk.px,2024-04,monthly,imports,Import value,1000 EUR,18963.000,,,HS-like product groups,tuoteryhma prefixes 02*,"imports by countries of origin, all partner countries together",broad food-group import proxy,Broad food-group import proxy harmonized from national source classifications.
trade,food_group_import_value_monthly,fi_cereals_imports,FI,cereals,Cereals and cereal preparations,Luke agri-food foreign trade,Luke_maa_Ukaup_kk.px,2024-05,monthly,imports,Import value,1000 EUR,5712.000,,,HS-like product groups,tuoteryhma prefixes 10*,"imports by countries of origin, all partner countries together",broad food-group import proxy,Broad food-group import proxy harmonized from national source classifications.
trade,food_group_import_value_monthly,fi_dairy_eggs_imports,FI,dairy_eggs,Dairy products and eggs,Luke agri-food foreign trade,Luke_maa_Ukaup_kk.px,2024-05,monthly,imports,Import value,1000 EUR,41524.000,,,HS-like product groups,tuoteryhma prefixes 04*,"imports by countries of origin, all partner countries together",broad food-group import proxy,Broad food-group import proxy harmonized from national source classifications. HS/CN chapter 04 also includes honey in the SE/FI sources.
trade,food_group_import_value_monthly,fi_fats_oils_imports,FI,fats_oils,Fats and oils,Luke agri-food foreign trade,Luke_maa_Ukaup_kk.px,2024-05,monthly,imports,Import value,1000 EUR,20996.000,,,HS-like product groups,tuoteryhma prefixes 15*,"imports by countries of origin, all partner countries together",broad food-group import proxy,Broad food-group import proxy harmonized from national source classifications. SITC 41-43 mapped to HS/CN chapter 15 as a broad fats-and-oils proxy.
trade,food_group_import_value_monthly,fi_fish_seafood_imports,FI,fish_seafood,Fish and seafood,Luke agri-food foreign trade,Luke_maa_Ukaup_kk.px,2024-05,monthly,imports,Import value,1000 EUR,39526.000,,,HS-like product groups,tuoteryhma prefixes 03*,"imports by countries of origin, all partner countries together",broad food-group import proxy,Broad food-group import proxy harmonized from national source classifications.
trade,food_group_import_value_monthly,fi_fruit_veg_imports,FI,fruit_veg,Fruit and vegetables,Luke agri-food foreign trade,Luke_maa_Ukaup_kk.px,2024-05,monthly,imports,Import value,1000 EUR,87224.000,,,HS-like product groups,tuoteryhma prefixes 07* + 08*,"imports by countries of origin, all partner countries together",broad food-group import proxy,Broad food-group import proxy harmonized from national source classifications. SE/FI combine vegetables (07) and fruit or nuts (08) into one proxy basket.
trade,food_group_import_value_monthly,fi_meat_imports,FI,meat,Meat and meat preparations,Luke agri-food foreign trade,Luke_maa_Ukaup_kk.px,2024-05,monthly,imports,Import value,1000 EUR,18746.000,,,HS-like product groups,tuoteryhma prefixes 02*,"imports by countries of origin, all partner countries together",broad food-group import proxy,Broad food-group import proxy harmonized from national source classifications.
trade,food_group_import_value_monthly,fi_cereals_imports,FI,cereals,Cereals and cereal preparations,Luke agri-food foreign trade,Luke_maa_Ukaup_kk.px,2024-06,monthly,imports,Import value,1000 EUR,4102.000,,,HS-like product groups,tuoteryhma prefixes 10*,"imports by countries of origin, all partner countries together",broad food-group import proxy,Broad food-group import proxy harmonized from national source classifications.
trade,food_group_import_value_monthly,fi_dairy_eggs_imports,FI,dairy_eggs,Dairy products and eggs,Luke agri-food foreign trade,Luke_maa_Ukaup_kk.px,2024-06,monthly,imports,Import value,1000 EUR,36519.000,,,HS-like product groups,tuoteryhma prefixes 04*,"imports by countries of origin, all partner countries together",broad food-group import proxy,Broad food-group import proxy harmonized from national source classifications. HS/CN chapter 04 also includes honey in the SE/FI sources.
trade,food_group_import_value_monthly,fi_fats_oils_imports,FI,fats_oils,Fats and oils,Luke agri-food foreign trade,Luke_maa_Ukaup_kk.px,2024-06,monthly,imports,Import value,1000 EUR,46042.000,,,HS-like product groups,tuoteryhma prefixes 15*,"imports by countries of origin, all partner countries together",broad food-group import proxy,Broad food-group import proxy harmonized from national source classifications. SITC 41-43 mapped to HS/CN chapter 15 as a broad fats-and-oils proxy.
trade,food_group_import_value_monthly,fi_fish_seafood_imports,FI,fish_seafood,Fish and seafood,Luke agri-food foreign trade,Luke_maa_Ukaup_kk.px,2024-06,monthly,imports,Import value,1000 EUR,38897.000,,,HS-like product groups,tuoteryhma prefixes 03*,"imports by countries of origin, all partner countries together",broad food-group import proxy,Broad food-group import proxy harmonized from national source classifications.
trade,food_group_import_value_monthly,fi_fruit_veg_imports,FI,fruit_veg,Fruit and vegetables,Luke agri-food foreign trade,Luke_maa_Ukaup_kk.px,2024-06,monthly,imports,Import value,1000 EUR,70017.000,,,HS-like product groups,tuoteryhma prefixes 07* + 08*,"imports by countries of origin, all partner countries together",broad food-group import proxy,Broad food-group import proxy harmonized from national source classifications. SE/FI combine vegetables (07) and fruit or nuts (08) into one proxy basket.
trade,food_group_import_value_monthly,fi_meat_imports,FI,meat,Meat and meat preparations,Luke agri-food foreign trade,Luke_maa_Ukaup_kk.px,2024-06,monthly,imports,Import value,1000 EUR,19267.000,,,HS-like product groups,tuoteryhma prefixes 02*,"imports by countries of origin, all partner countries together",broad food-group import proxy,Broad food-group import proxy harmonized from national source classifications.
trade,food_group_import_value_monthly,fi_cereals_imports,FI,cereals,Cereals and cereal preparations,Luke agri-food foreign trade,Luke_maa_Ukaup_kk.px,2024-07,monthly,imports,Import value,1000 EUR,4622.000,,,HS-like product groups,tuoteryhma prefixes 10*,"imports by countries of origin, all partner countries together",broad food-group import proxy,Broad food-group import proxy harmonized from national source classifications.
trade,food_group_import_value_monthly,fi_dairy_eggs_imports,FI,dairy_eggs,Dairy products and eggs,Luke agri-food foreign trade,Luke_maa_Ukaup_kk.px,2024-07,monthly,imports,Import value,1000 EUR,40074.000,,,HS-like product groups,tuoteryhma prefixes 04*,"imports by countries of origin, all partner countries together",broad food-group import proxy,Broad food-group import proxy harmonized from national source classifications. HS/CN chapter 04 also includes honey in the SE/FI sources.
trade,food_group_import_value_monthly,fi_fats_oils_imports,FI,fats_oils,Fats and oils,Luke agri-food foreign trade,Luke_maa_Ukaup_kk.px,2024-07,monthly,imports,Import value,1000 EUR,57525.000,,,HS-like product groups,tuoteryhma prefixes 15*,"imports by countries of origin, all partner countries together",broad food-group import proxy,Broad food-group import proxy harmonized from national source classifications. SITC 41-43 mapped to HS/CN chapter 15 as a broad fats-and-oils proxy.
trade,food_group_import_value_monthly,fi_fish_seafood_imports,FI,fish_seafood,Fish and seafood,Luke agri-food foreign trade,Luke_maa_Ukaup_kk.px,2024-07,monthly,imports,Import value,1000 EUR,44661.000,,,HS-like product groups,tuoteryhma prefixes 03*,"imports by countries of origin, all partner countries together",broad food-group import proxy,Broad food-group import proxy harmonized from national source classifications.
trade,food_group_import_value_monthly,fi_fruit_veg_imports,FI,fruit_veg,Fruit and vegetables,Luke agri-food foreign trade,Luke_maa_Ukaup_kk.px,2024-07,monthly,imports,Import value,1000 EUR,61451.000,,,HS-like product groups,tuoteryhma prefixes 07* + 08*,"imports by countries of origin, all partner countries together",broad food-group import proxy,Broad food-group import proxy harmonized from national source classifications. SE/FI combine vegetables (07) and fruit or nuts (08) into one proxy basket.
trade,food_group_import_value_monthly,fi_meat_imports,FI,meat,Meat and meat preparations,Luke agri-food foreign trade,Luke_maa_Ukaup_kk.px,2024-07,monthly,imports,Import value,1000 EUR,20889.000,,,HS-like product groups,tuoteryhma prefixes 02*,"imports by countries of origin, all partner countries together",broad food-group import proxy,Broad food-group import proxy harmonized from national source classifications.
trade,food_group_import_value_monthly,fi_cereals_imports,FI,cereals,Cereals and cereal preparations,Luke agri-food foreign trade,Luke_maa_Ukaup_kk.px,2024-08,monthly,imports,Import value,1000 EUR,4154.000,,,HS-like product groups,tuoteryhma prefixes 10*,"imports by countries of origin, all partner countries together",broad food-group import proxy,Broad food-group import proxy harmonized from national source classifications.
trade,food_group_import_value_monthly,fi_dairy_eggs_imports,FI,dairy_eggs,Dairy products and eggs,Luke agri-food foreign trade,Luke_maa_Ukaup_kk.px,2024-08,monthly,imports,Import value,1000 EUR,39874.000,,,HS-like product groups,tuoteryhma prefixes 04*,"imports by countries of origin, all partner countries together",broad food-group import proxy,Broad food-group import proxy harmonized from national source classifications. HS/CN chapter 04 also includes honey in the SE/FI sources.
trade,food_group_import_value_monthly,fi_fats_oils_imports,FI,fats_oils,Fats and oils,Luke agri-food foreign trade,Luke_maa_Ukaup_kk.px,2024-08,monthly,imports,Import value,1000 EUR,40421.000,,,HS-like product groups,tuoteryhma prefixes 15*,"imports by countries of origin, all partner countries together",broad food-group import proxy,Broad food-group import proxy harmonized from national source classifications. SITC 41-43 mapped to HS/CN chapter 15 as a broad fats-and-oils proxy.
trade,food_group_import_value_monthly,fi_fish_seafood_imports,FI,fish_seafood,Fish and seafood,Luke agri-food foreign trade,Luke_maa_Ukaup_kk.px,2024-08,monthly,imports,Import value,1000 EUR,46894.000,,,HS-like product groups,tuoteryhma prefixes 03*,"imports by countries of origin, all partner countries together",broad food-group import proxy,Broad food-group import proxy harmonized from national source classifications.
trade,food_group_import_value_monthly,fi_fruit_veg_imports,FI,fruit_veg,Fruit and vegetables,Luke agri-food foreign trade,Luke_maa_Ukaup_kk.px,2024-08,monthly,imports,Import value,1000 EUR,61598.000,,,HS-like product groups,tuoteryhma prefixes 07* + 08*,"imports by countries of origin, all partner countries together",broad food-group import proxy,Broad food-group import proxy harmonized from national source classifications. SE/FI combine vegetables (07) and fruit or nuts (08) into one proxy basket.
trade,food_group_import_value_monthly,fi_meat_imports,FI,meat,Meat and meat preparations,Luke agri-food foreign trade,Luke_maa_Ukaup_kk.px,2024-08,monthly,imports,Import value,1000 EUR,18974.000,,,HS-like product groups,tuoteryhma prefixes 02*,"imports by countries of origin, all partner countries together",broad food-group import proxy,Broad food-group import proxy harmonized from national source classifications.
trade,food_group_import_value_monthly,fi_cereals_imports,FI,cereals,Cereals and cereal preparations,Luke agri-food foreign trade,Luke_maa_Ukaup_kk.px,2024-09,monthly,imports,Import value,1000 EUR,4577.000,,,HS-like product groups,tuoteryhma prefixes 10*,"imports by countries of origin, all partner countries together",broad food-group import proxy,Broad food-group import proxy harmonized from national source classifications.
trade,food_group_import_value_monthly,fi_dairy_eggs_imports,FI,dairy_eggs,Dairy products and eggs,Luke agri-food foreign trade,Luke_maa_Ukaup_kk.px,2024-09,monthly,imports,Import value,1000 EUR,36066.000,,,HS-like product groups,tuoteryhma prefixes 04*,"imports by countries of origin, all partner countries together",broad food-group import proxy,Broad food-group import proxy harmonized from national source classifications. HS/CN chapter 04 also includes honey in the SE/FI sources.
trade,food_group_import_value_monthly,fi_fats_oils_imports,FI,fats_oils,Fats and oils,Luke agri-food foreign trade,Luke_maa_Ukaup_kk.px,2024-09,monthly,imports,Import value,1000 EUR,36616.000,,,HS-like product groups,tuoteryhma prefixes 15*,"imports by countries of origin, all partner countries together",broad food-group import proxy,Broad food-group import proxy harmonized from national source classifications. SITC 41-43 mapped to HS/CN chapter 15 as a broad fats-and-oils proxy.
trade,food_group_import_value_monthly,fi_fish_seafood_imports,FI,fish_seafood,Fish and seafood,Luke agri-food foreign trade,Luke_maa_Ukaup_kk.px,2024-09,monthly,imports,Import value,1000 EUR,57943.000,,,HS-like product groups,tuoteryhma prefixes 03*,"imports by countries of origin, all partner countries together",broad food-group import proxy,Broad food-group import proxy harmonized from national source classifications.
trade,food_group_import_value_monthly,fi_fruit_veg_imports,FI,fruit_veg,Fruit and vegetables,Luke agri-food foreign trade,Luke_maa_Ukaup_kk.px,2024-09,monthly,imports,Import value,1000 EUR,55381.000,,,HS-like product groups,tuoteryhma prefixes 07* + 08*,"imports by countries of origin, all partner countries together",broad food-group import proxy,Broad food-group import proxy harmonized from national source classifications. SE/FI combine vegetables (07) and fruit or nuts (08) into one proxy basket.
trade,food_group_import_value_monthly,fi_meat_imports,FI,meat,Meat and meat preparations,Luke agri-food foreign trade,Luke_maa_Ukaup_kk.px,2024-09,monthly,imports,Import value,1000 EUR,18313.000,,,HS-like product groups,tuoteryhma prefixes 02*,"imports by countries of origin, all partner countries together",broad food-group import proxy,Broad food-group import proxy harmonized from national source classifications.
trade,food_group_import_value_monthly,fi_cereals_imports,FI,cereals,Cereals and cereal preparations,Luke agri-food foreign trade,Luke_maa_Ukaup_kk.px,2024-10,monthly,imports,Import value,1000 EUR,6810.000,,,HS-like product groups,tuoteryhma prefixes 10*,"imports by countries of origin, all partner countries together",broad food-group import proxy,Broad food-group import proxy harmonized from national source classifications.
trade,food_group_import_value_monthly,fi_dairy_eggs_imports,FI,dairy_eggs,Dairy products and eggs,Luke agri-food foreign trade,Luke_maa_Ukaup_kk.px,2024-10,monthly,imports,Import value,1000 EUR,40036.000,,,HS-like product groups,tuoteryhma prefixes 04*,"imports by countries of origin, all partner countries together",broad food-group import proxy,Broad food-group import proxy harmonized from national source classifications. HS/CN chapter 04 also includes honey in the SE/FI sources.
trade,food_group_import_value_monthly,fi_fats_oils_imports,FI,fats_oils,Fats and oils,Luke agri-food foreign trade,Luke_maa_Ukaup_kk.px,2024-10,monthly,imports,Import value,1000 EUR,32344.000,,,HS-like product groups,tuoteryhma prefixes 15*,"imports by countries of origin, all partner countries together",broad food-group import proxy,Broad food-group import proxy harmonized from national source classifications. SITC 41-43 mapped to HS/CN chapter 15 as a broad fats-and-oils proxy.
trade,food_group_import_value_monthly,fi_fish_seafood_imports,FI,fish_seafood,Fish and seafood,Luke agri-food foreign trade,Luke_maa_Ukaup_kk.px,2024-10,monthly,imports,Import value,1000 EUR,61921.000,,,HS-like product groups,tuoteryhma prefixes 03*,"imports by countries of origin, all partner countries together",broad food-group import proxy,Broad food-group import proxy harmonized from national source classifications.
trade,food_group_import_value_monthly,fi_fruit_veg_imports,FI,fruit_veg,Fruit and vegetables,Luke agri-food foreign trade,Luke_maa_Ukaup_kk.px,2024-10,monthly,imports,Import value,1000 EUR,62987.000,,,HS-like product groups,tuoteryhma prefixes 07* + 08*,"imports by countries of origin, all partner countries together",broad food-group import proxy,Broad food-group import proxy harmonized from national source classifications. SE/FI combine vegetables (07) and fruit or nuts (08) into one proxy basket.
trade,food_group_import_value_monthly,fi_meat_imports,FI,meat,Meat and meat preparations,Luke agri-food foreign trade,Luke_maa_Ukaup_kk.px,2024-10,monthly,imports,Import value,1000 EUR,20331.000,,,HS-like product groups,tuoteryhma prefixes 02*,"imports by countries of origin, all partner countries together",broad food-group import proxy,Broad food-group import proxy harmonized from national source classifications.
trade,food_group_import_value_monthly,fi_cereals_imports,FI,cereals,Cereals and cereal preparations,Luke agri-food foreign trade,Luke_maa_Ukaup_kk.px,2024-11,monthly,imports,Import value,1000 EUR,5462.000,,,HS-like product groups,tuoteryhma prefixes 10*,"imports by countries of origin, all partner countries together",broad food-group import proxy,Broad food-group import proxy harmonized from national source classifications.
trade,food_group_import_value_monthly,fi_dairy_eggs_imports,FI,dairy_eggs,Dairy products and eggs,Luke agri-food foreign trade,Luke_maa_Ukaup_kk.px,2024-11,monthly,imports,Import value,1000 EUR,38956.000,,,HS-like product groups,tuoteryhma prefixes 04*,"imports by countries of origin, all partner countries together",broad food-group import proxy,Broad food-group import proxy harmonized from national source classifications. HS/CN chapter 04 also includes honey in the SE/FI sources.
trade,food_group_import_value_monthly,fi_fats_oils_imports,FI,fats_oils,Fats and oils,Luke agri-food foreign trade,Luke_maa_Ukaup_kk.px,2024-11,monthly,imports,Import value,1000 EUR,29270.000,,,HS-like product groups,tuoteryhma prefixes 15*,"imports by countries of origin, all partner countries together",broad food-group import proxy,Broad food-group import proxy harmonized from national source classifications. SITC 41-43 mapped to HS/CN chapter 15 as a broad fats-and-oils proxy.
trade,food_group_import_value_monthly,fi_fish_seafood_imports,FI,fish_seafood,Fish and seafood,Luke agri-food foreign trade,Luke_maa_Ukaup_kk.px,2024-11,monthly,imports,Import value,1000 EUR,54538.000,,,HS-like product groups,tuoteryhma prefixes 03*,"imports by countries of origin, all partner countries together",broad food-group import proxy,Broad food-group import proxy harmonized from national source classifications.
trade,food_group_import_value_monthly,fi_fruit_veg_imports,FI,fruit_veg,Fruit and vegetables,Luke agri-food foreign trade,Luke_maa_Ukaup_kk.px,2024-11,monthly,imports,Import value,1000 EUR,65876.000,,,HS-like product groups,tuoteryhma prefixes 07* + 08*,"imports by countries of origin, all partner countries together",broad food-group import proxy,Broad food-group import proxy harmonized from national source classifications. SE/FI combine vegetables (07) and fruit or nuts (08) into one proxy basket.
trade,food_group_import_value_monthly,fi_meat_imports,FI,meat,Meat and meat preparations,Luke agri-food foreign trade,Luke_maa_Ukaup_kk.px,2024-11,monthly,imports,Import value,1000 EUR,19690.000,,,HS-like product groups,tuoteryhma prefixes 02*,"imports by countries of origin, all partner countries together",broad food-group import proxy,Broad food-group import proxy harmonized from national source classifications.
trade,food_group_import_value_monthly,fi_cereals_imports,FI,cereals,Cereals and cereal preparations,Luke agri-food foreign trade,Luke_maa_Ukaup_kk.px,2024-12,monthly,imports,Import value,1000 EUR,3692.000,,,HS-like product groups,tuoteryhma prefixes 10*,"imports by countries of origin, all partner countries together",broad food-group import proxy,Broad food-group import proxy harmonized from national source classifications.
trade,food_group_import_value_monthly,fi_dairy_eggs_imports,FI,dairy_eggs,Dairy products and eggs,Luke agri-food foreign trade,Luke_maa_Ukaup_kk.px,2024-12,monthly,imports,Import value,1000 EUR,38544.000,,,HS-like product groups,tuoteryhma prefixes 04*,"imports by countries of origin, all partner countries together",broad food-group import proxy,Broad food-group import proxy harmonized from national source classifications. HS/CN chapter 04 also includes honey in the SE/FI sources.
trade,food_group_import_value_monthly,fi_fats_oils_imports,FI,fats_oils,Fats and oils,Luke agri-food foreign trade,Luke_maa_Ukaup_kk.px,2024-12,monthly,imports,Import value,1000 EUR,24990.000,,,HS-like product groups,tuoteryhma prefixes 15*,"imports by countries of origin, all partner countries together",broad food-group import proxy,Broad food-group import proxy harmonized from national source classifications. SITC 41-43 mapped to HS/CN chapter 15 as a broad fats-and-oils proxy.
trade,food_group_import_value_monthly,fi_fish_seafood_imports,FI,fish_seafood,Fish and seafood,Luke agri-food foreign trade,Luke_maa_Ukaup_kk.px,2024-12,monthly,imports,Import value,1000 EUR,48862.000,,,HS-like product groups,tuoteryhma prefixes 03*,"imports by countries of origin, all partner countries together",broad food-group import proxy,Broad food-group import proxy harmonized from national source classifications.
trade,food_group_import_value_monthly,fi_fruit_veg_imports,FI,fruit_veg,Fruit and vegetables,Luke agri-food foreign trade,Luke_maa_Ukaup_kk.px,2024-12,monthly,imports,Import value,1000 EUR,65838.000,,,HS-like product groups,tuoteryhma prefixes 07* + 08*,"imports by countries of origin, all partner countries together",broad food-group import proxy,Broad food-group import proxy harmonized from national source classifications. SE/FI combine vegetables (07) and fruit or nuts (08) into one proxy basket.
trade,food_group_import_value_monthly,fi_meat_imports,FI,meat,Meat and meat preparations,Luke agri-food foreign trade,Luke_maa_Ukaup_kk.px,2024-12,monthly,imports,Import value,1000 EUR,18791.000,,,HS-like product groups,tuoteryhma prefixes 02*,"imports by countries of origin, all partner countries together",broad food-group import proxy,Broad food-group import proxy harmonized from national source classifications.
trade,food_group_import_value_monthly,is_cereals_imports,IS,cereals,Cereals and cereal preparations,Statistics Iceland imports by SITC and countries,UTA06201.px,2015-01,monthly,imports,Import value,source units (Import cif),775.700,,,SITC top-level,SITC 04,"imports, summed across all partner countries",broad food-group import proxy,Broad food-group import proxy harmonized from national source classifications. Iceland is fetched in yearly API chunks because the endpoint blocks the full-span request.
trade,food_group_import_value_monthly,is_dairy_eggs_imports,IS,dairy_eggs,Dairy products and eggs,Statistics Iceland imports by SITC and countries,UTA06201.px,2015-01,monthly,imports,Import value,source units (Import cif),52.600,,,SITC top-level,SITC 02,"imports, summed across all partner countries",broad food-group import proxy,Broad food-group import proxy harmonized from national source classifications. Iceland is fetched in yearly API chunks because the endpoint blocks the full-span request. HS/CN chapter 04 also includes honey in the SE/FI sources.
trade,food_group_import_value_monthly,is_fats_oils_imports,IS,fats_oils,Fats and oils,Statistics Iceland imports by SITC and countries,UTA06201.px,2015-01,monthly,imports,Import value,source units (Import cif),236.500,,,SITC top-level,SITC 41 + 42 + 43,"imports, summed across all partner countries",broad food-group import proxy,Broad food-group import proxy harmonized from national source classifications. Iceland is fetched in yearly API chunks because the endpoint blocks the full-span request. SITC 41-43 mapped to HS/CN chapter 15 as a broad fats-and-oils proxy.
trade,food_group_import_value_monthly,is_fish_seafood_imports,IS,fish_seafood,Fish and seafood,Statistics Iceland imports by SITC and countries,UTA06201.px,2015-01,monthly,imports,Import value,source units (Import cif),1874.000,,,SITC top-level,SITC 03,"imports, summed across all partner countries",broad food-group import proxy,Broad food-group import proxy harmonized from national source classifications. Iceland is fetched in yearly API chunks because the endpoint blocks the full-span request.
trade,food_group_import_value_monthly,is_fruit_veg_imports,IS,fruit_veg,Fruit and vegetables,Statistics Iceland imports by SITC and countries,UTA06201.px,2015-01,monthly,imports,Import value,source units (Import cif),931.700,,,SITC top-level,SITC 05,"imports, summed across all partner countries",broad food-group import proxy,Broad food-group import proxy harmonized from national source classifications. Iceland is fetched in yearly API chunks because the endpoint blocks the full-span request. SE/FI combine vegetables (07) and fruit or nuts (08) into one proxy basket.
trade,food_group_import_value_monthly,is_meat_imports,IS,meat,Meat and meat preparations,Statistics Iceland imports by SITC and countries,UTA06201.px,2015-01,monthly,imports,Import value,source units (Import cif),93.700,,,SITC top-level,SITC 01,"imports, summed across all partner countries",broad food-group import proxy,Broad food-group import proxy harmonized from national source classifications. Iceland is fetched in yearly API chunks because the endpoint blocks the full-span request.
