url,title,author_institution,year,country,doc_type,theme,priority,download_status,local_path,next_action,origin_files,origin_entity_ids,sources_count
https://www.regjeringen.no/contentassets/b1b101a2ecfc4d889894f29653097b09/no/pdfs/nou201320130006000dddpdfs.pdf,NOU 2013:6 God handelsskikk i dagligvarekjeden,Regjeringen,2013,NO,policy_report,policy,P2,downloaded,research/evidence-pack/offentlig/nou-2013-6-god-handelsskikk.pdf,register_in_source_or_policy_layers,research/evidence-pack/download-backlog-2026-03-18.csv,,1
https://www.regjeringen.no/id3147031/,Aapenhetsrapport januar-mars 2026 (id3147031),Regjeringen,2026,NO,press,beredskap,P3,downloaded,research/evidence-pack/offentlig/press-id3147031-2026.pdf,save_html_as_pdf_or_snapshot,research/evidence-pack/download-backlog-2026-04-20.csv,,1
https://www.regjeringen.no/no/aktuelt/beredskapslagring-av-matkorn/id3046671/,25. juni 2024 - beredskapslager matkorn (id3046671),Regjeringen,2024,NO,press,beredskap,P2,downloaded,research/evidence-pack/offentlig/press-id3046671-2024.md,save_html_as_pdf_or_snapshot,research/evidence-pack/download-backlog-2026-04-20.csv,,1
https://www.regjeringen.no/no/aktuelt/forbyr-praksis-som-motvirker-konkurranse-i-dagligvaremarkedet/id2985486/,Eiendomsmakt og lokal konkurranse; Forbyr praksis som motvirker konkurranse i dagligvaremarkedet (id2985486); Regjeringen — forbyr praksis som motvirker konkurranse,Dagligvaretilsynet / juridisk analyse; Regjeringen,2023; 2024,NO,insight-source; juridisk; press,eiendom,P2,downloaded,research/evidence-pack/offentlig/press-id2985486-2023.md,save_html_as_pdf_or_snapshot,research/evidence-pack/download-backlog-2026-04-20.csv; src/lib/data/insights.ts; src/lib/data/reports.ts,ins-93; juridisk-eiendomsmakt-lokal-konkurranse,5
https://www.regjeringen.no/no/aktuelt/nye-tiltak-for-bedre-konkurranse-i-dagligvaremarkedet/id3101561/,19. mai 2025 - ny konkurransepakke dagligvare (id3101561),Regjeringen,2025,NO,press,beredskap,P2,downloaded,research/evidence-pack/offentlig/press-id3101561-2025.pdf,save_html_as_pdf_or_snapshot,research/evidence-pack/download-backlog-2026-04-20.csv,,1
https://www.regjeringen.no/no/dokumenter/meld.-st.-11-20232024/id3033241/,Meld. St. 11 (2023-2024) selvforsyning,Regjeringen,2024,NO,policy,beredskap,P2,downloaded,research/evidence-pack/offentlig/meld-st-11-selvforsyning-2024.pdf,already_registered,research/evidence-pack/download-backlog-2026-04-20.csv,,1
https://www.regjeringen.no/no/dokumenter/meld.-st.-25-20242025/id3095592/,Meld. St. 25 (2024-2025) Handlingsplan for sirkulaer oekonomi; Meld. St. 25 (2024-2025) sirkulaer oekonomi,Regjeringen,2025,NO,lovverk; policy,beredskap,P2,downloaded,research/evidence-pack/offentlig/meld-st-25-2024-2025-sirkular.pdf,download_white_paper_pdf,research/evidence-pack/download-backlog-2026-04-20.csv; src/lib/data/sources.ts,src-144,3
https://www.regjeringen.no/no/dokumenter/meld.-st.-25-20242025/id3095592/?ch=10,/no/dokumenter/meld.-st.-25-20242025/id3095592/,Regjeringen,2024,NO,legislation,general,P1,downloaded,research/evidence-pack/offentlig/meld-st-25-2024-2025-sirkular.pdf,none,research/evidence-pack/download-backlog-perplexity-kilder-2026-04-20.csv,,1
https://www.regjeringen.no/no/dokumenter/meld.-st.-27-20192020/id2714670/?ch=2,/no/dokumenter/meld.-st.-27-20192020/id2714670/,Regjeringen,2024,NO,legislation,general,P1,downloaded,research/evidence-pack/offentlig/meld-st-27-2019-2020-dagligvare.pdf,none,research/evidence-pack/download-backlog-perplexity-kilder-2026-04-20.csv,,1
https://www.regjeringen.no/no/dokumenter/nou-2011-4/id640128/,"Mat, makt og avmakt; Mat, makt og avmakt – om styrkeforholdene i verdikjeden for mat; NOU 2011:4 Mat makt og avmakt; NOU 2011:4 Mat, makt og avmakt",Matkjedeutvalget,2011,NO,insight-source; nou,enforcement,P2,downloaded,research/evidence-pack/offentlig/nou-2011-4-mat-makt-avmakt.pdf,already_registered,research/evidence-pack/download-backlog-2026-04-20.csv; src/lib/data/insights.ts; src/lib/data/reports.ts; src/lib/data/sources.ts,ins-02; nou-2011-4; src-12,7
https://www.regjeringen.no/no/dokumenter/nou-2013-6/id721978/,NOU 2013:6 God handelsskikk,Regjeringen,2013,NO,nou,enforcement,P2,downloaded,research/evidence-pack/offentlig/nou-2013-6-god-handelsskikk.pdf,already_registered,research/evidence-pack/download-backlog-2026-04-20.csv,,1
https://www.regjeringen.no/no/dokumenter/prop.-33-l-20192020/id2681097/,Prop. 33 L (2019-2020) - Lov om god handelsskikk; Prop. 33 L (2019-2020) Lov om god handelsskikk,Regjeringen; Regjeringen / Naerings- og fiskeridepartementet,2020,NO,lovverk; policy,enforcement,P1,downloaded,research/evidence-pack/offentlig/prop-33-l-2019-2020.pdf,download_proposition_pdf,research/evidence-pack/download-backlog-2026-04-20.csv; src/lib/data/sources.ts,src-139,3
https://www.regjeringen.no/no/dokumenter/prop.-33-l-20192020/id2681097/?ch=2,/no/dokumenter/prop.-33-l-20192020/id2681097/,Regjeringen,2024,NO,legislation,general,P1,downloaded,research/evidence-pack/offentlig/prop-33-l-2019-2020.pdf,none,research/evidence-pack/download-backlog-perplexity-kilder-2026-04-20.csv,,1
https://www.regjeringen.no/no/dokumenter/prop.-4-l-20252026/id3124887/,Prop. 4 L (2025-2026) - Endringer i lov om god handelsskikk; Prop. 4 L (2025-2026) Endringer i lov om god handelsskikk,Regjeringen; Regjeringen / Naerings- og fiskeridepartementet,2025,NO,lovverk; policy,enforcement,P1,downloaded,research/evidence-pack/offentlig/prop-4-l-2025-2026.pdf,download_proposition_pdf,research/evidence-pack/download-backlog-2026-04-20.csv; src/lib/data/sources.ts,src-140,3
https://www.regjeringen.no/no/dokumenter/prop.-4-l-20252026/id3124887/?ch=2,/no/dokumenter/prop.-4-l-20252026/id3124887/,Regjeringen,2024,NO,legislation,general,P1,downloaded,research/evidence-pack/offentlig/prop-4-l-2025-2026.pdf,none,research/evidence-pack/download-backlog-perplexity-kilder-2026-04-20.csv,,1
https://www.rema.no/,Lidl-overtakelsen 2008,REMA 1000,2008,NO,press,failed-entrants,P3,downloaded,research/evidence-pack/media/rema-lidl-2008.pdf,archive_press_release,research/evidence-pack/download-backlog-2026-04-20.csv,,1
https://www.researchgate.net/publication/364425522_Characteristics_and_stability_of_consumer_food-buying_groups_the_case_of_food_circles,364425522 Characteristics and stability of consumer food buying groups the case ,,2024,INT,web-page,general,P2,downloaded,research/evidence-pack/akademia/perplexity-runde/researchgate-food-buying-groups.pdf,none,research/evidence-pack/download-backlog-perplexity-kilder-2026-04-20.csv,,1
https://www.riksrevisjonen.no/rapporter-mappe/no-2023-2024/,Matsikkerhet og beredskap 2023,Riksrevisjonen,2023,NO,report,beredskap,P1,downloaded,research/evidence-pack/offentlig/riksrevisjonen-matsikkerhet-2023.pdf,already_registered,research/evidence-pack/download-backlog-2026-04-20.csv,,1
https://www.riksrevisjonen.no/rapporter-mappe/no-2023-2024/matsikkerhet-og-beredskap-pa-landbruksomradet/,Riksrevisjonen: Matsikkerhet og beredskap; matsikkerhet og beredskap pa landbruksomradet,Riksrevisjonen,2023; 2024,NO,offentlig; report-html,beredskap,P1,downloaded,research/evidence-pack/offentlig/riksrevisjonen-matsikkerhet-2023.pdf,none,research/evidence-pack/download-backlog-perplexity-kilder-2026-04-20.csv; src/lib/data/reports.ts,riksrevisjonen-matsikkerhet-2023,3
https://www.ruokavirasto.fi/globalassets/etmv/etmv-toimintakertomus-2023-liitteineen.pdf,Annual report 2023 (latest public PDF found); Toimintakertomus 2023,Food Market Ombudsman / FCCA; Ruokavirasto / ETMV,2023,FI,annual_report,competition-enforcement; enforcement,P2; P3,downloaded,research/evidence-pack/nordisk/finland-food-market-ombudsman-2023.pdf,check_if_2024_or_2025_public_report_appears_later,research/evidence-pack/download-backlog-2026-03-18.csv; research/evidence-pack/download-backlog-2026-04-20.csv,,2
https://www.ruokavirasto.fi/globalassets/etmv/etmv-toimintakertomus-2024.pdf,Elintarvikemarkkinavaltuutettu toimintakertomus 2024; etmv toimintakertomus 2024,Ruokavirasto; Ruokavirasto / ETMV,2024,FI,annual_report; report-pdf,enforcement; general,P1; P2,downloaded,research/evidence-pack/nordisk/etmv-toimintakertomus-2024.pdf,download_from_ruokavirasto,research/evidence-pack/download-backlog-2026-04-20.csv; research/evidence-pack/download-backlog-perplexity-kilder-2026-04-20.csv,,2
https://www.samkeppni.is/wp-content/uploads/2025/12/SAMKEPPNISEFTIRLITID_arsskyrlsla_2024_LOK_02.10.pdf,Annual report 2024,Samkeppniseftirlitid,2024,IS,annual_report,competition-enforcement,P2,downloaded,research/evidence-pack/nordisk/is-samkeppni-annual-report-2024.pdf,register_and_extract_case_series,research/evidence-pack/download-backlog-2026-03-18.csv,,1
https://www.sciencedirect.com/science/article/pii/S0044848624011104,S0044848624011104,Elsevier,2024,INT,journal-article,general,P2,downloaded,research/evidence-pack/akademia/perplexity-runde/bora-uib-aquaculture-feed-2017.pdf,none,research/evidence-pack/download-backlog-perplexity-kilder-2026-04-20.csv,,1
https://www.sciencedirect.com/science/article/pii/S2352513424003168,S2352513424003168,Elsevier,2024,INT,journal-article,general,P2,downloaded,research/evidence-pack/akademia/perplexity-runde/sciencedirect-S2352513424003168-insect-feeds.pdf,none,research/evidence-pack/download-backlog-perplexity-kilder-2026-04-20.csv,,1
https://www.sciencedirect.com/science/article/pii/S2451943X24000486,S2451943X24000486,Elsevier,2024,INT,journal-article,general,P2,downloaded,research/evidence-pack/akademia/perplexity-runde/sciencedirect-S2451943X24000486.pdf,none,research/evidence-pack/download-backlog-perplexity-kilder-2026-04-20.csv,,1
https://www.sciencedirect.com/science/article/pii/S2949824424001587,S2949824424001587,Elsevier,2024,INT,journal-article,general,P2,downloaded,research/evidence-pack/akademia/perplexity-runde/sciencedirect-S2949824424001587-insects-aquafeed.pdf,none,research/evidence-pack/download-backlog-perplexity-kilder-2026-04-20.csv,,1
https://www.sfa.gov.sg/docs/default-source/regulatory-standards-frameworks-and-guidelines/2026-03-sfa-list-of-approved-novel-foods.pdf,Approved novel foods list (17 March 2026),Singapore Food Agency,2026,SG,regulation,benchmark,P3,downloaded,research/evidence-pack/internasjonal/sfa-novel-foods-2026.pdf,archive_snapshot,research/evidence-pack/download-backlog-2026-04-20.csv,,1
https://www.sintef.no/globalassets/sintef-ocean/arrangement/slam/l1.1-delrapport-1-kvantifisering-av-utslipp.pdf,l1.1 delrapport 1 kvantifisering av utslipp,SINTEF,2024,NO,report-pdf,general,P1,downloaded,research/evidence-pack/forskningsinstitutt/sintef-kvantifisering-utslipp-havbruk.pdf,none,research/evidence-pack/download-backlog-perplexity-kilder-2026-04-20.csv,,1
https://www.sintef.no/globalassets/sintef-ocean/arrangement/slam/leveranse-l2.1-effekter-av-organisk-utslipp-fra-havbruk-nina.pdf,leveranse l2.1 effekter av organisk utslipp fra havbruk nina,SINTEF,2024,NO,report-pdf,aquaculture-feed,P1,downloaded,research/evidence-pack/forskningsinstitutt/sintef-nina-organisk-utslipp-havbruk.pdf,none,research/evidence-pack/download-backlog-perplexity-kilder-2026-04-20.csv,,1
https://www.sintef.no/globalassets/sintef-ocean/barekraftig-for/rapport--industriell-fremstilling-av-norske-forravarer---signed.pdf,rapport  industriell fremstilling av norske forravarer   signed,SINTEF,2024,NO,report-pdf,general,P1,downloaded,research/evidence-pack/forskningsinstitutt/sintef-industriell-fremstilling-norske-forravarer.pdf,none,research/evidence-pack/download-backlog-perplexity-kilder-2026-04-20.csv,,1
https://www.statsforvalteren.no/nb/rogaland/,REKO-rapport 2020,Statsforvalteren Rogaland,2020,NO,report,alt-distribusjon,P3,downloaded,research/evidence-pack/offentlig/statsforvalter-rogaland-reko-2020.pdf,locate_publication,research/evidence-pack/download-backlog-2026-04-20.csv,,1
https://www.stortinget.no/no/Saker-og-publikasjoner/Publikasjoner/Innstillinger/Stortinget/2021-2022/inns-202122-322s/,Innst. 322 S (2021-2022) Matmaktforliket,Stortinget,2022,NO,innstilling,beredskap,P3,downloaded,research/evidence-pack/stortinget/innst-322s-2021-2022.pdf,download_innstilling_pdf,research/evidence-pack/download-backlog-2026-04-20.csv,,1
https://www.stortinget.no/no/Saker-og-publikasjoner/Publikasjoner/Innstillinger/Stortinget/2023-2024/,Innst. 173 S (2023-2024),Stortinget,2024,NO,innstilling,beredskap,P3,downloaded,research/evidence-pack/stortinget/innst-173s-2023-2024.pdf,download_innstilling_pdf,research/evidence-pack/download-backlog-2026-04-20.csv,,1
https://www.stortinget.no/no/Saker-og-publikasjoner/Publikasjoner/Innstillinger/Stortinget/2023-2024/inns-202324-258s/,Innst. 258 S (2023-2024) selvforsyning 50 prosent,Stortinget,2024,NO,innstilling,beredskap,P2,downloaded,research/evidence-pack/stortinget/innst-258s-2023-2024.pdf,download_innstilling_pdf,research/evidence-pack/download-backlog-2026-04-20.csv,,1
https://www.stortinget.no/no/Saker-og-publikasjoner/Publikasjoner/Innstillinger/Stortinget/2023-2024/inns-202324-258s/?all=true,inns 202324 258s,Stortinget,2024,NO,web-page,general,P1,downloaded,research/evidence-pack/stortinget/innst-258s-2023-2024.pdf,none,research/evidence-pack/download-backlog-perplexity-kilder-2026-04-20.csv,,1
https://www.stortinget.no/no/Saker-og-publikasjoner/Publikasjoner/Innstillinger/Stortinget/2025-2026/,Innst. 130 S (2025-2026),Stortinget,2025,NO,innstilling,beredskap,P2,downloaded,research/evidence-pack/stortinget/innst-130s-2025-2026.pdf,download_innstilling_pdf,research/evidence-pack/download-backlog-2026-04-20.csv,,1
https://www.stortinget.no/no/Saker-og-publikasjoner/Publikasjoner/Innstillinger/Stortinget/2025-2026/inns-202526-130s/?all=true,inns 202526 130s,Stortinget,2024,NO,web-page,general,P1,downloaded,research/evidence-pack/stortinget/innst-130s-2025-2026-importvern.md,none,research/evidence-pack/download-backlog-perplexity-kilder-2026-04-20.csv,,1
https://www.swegreen.com/news,SweGreen ICA Maxi in-store vertical farm Angelholm 2024,SweGreen,2024,SE,benchmark,sirkular-konkurser,P3,downloaded,research/evidence-pack/sirkular-konkurser/_benchmarks/swegreen-news.pdf,snapshot_article,research/evidence-pack/download-backlog-sirkular-konkurser-2026-04-20.csv,,1
https://www.tandfonline.com/doi/full/10.1080/17583004.2025.2465328,17583004.2025.2465328,,2024,INT,journal-article,general,P2,downloaded,research/evidence-pack/akademia/perplexity-runde/tandfonline-biochar-finland-2025.pdf,none,research/evidence-pack/download-backlog-perplexity-kilder-2026-04-20.csv,,1
https://www.telemarksforsking.no/publikasjoner/,REKO-ringer har potensial som kanal for oekologisk mat,Telemarksforsking,2020,NO,report,alt-distribusjon,P2,downloaded,research/evidence-pack/akademia/telemarksforsking-reko-2020.pdf,locate_publication_id,research/evidence-pack/download-backlog-2026-04-20.csv,,1
https://www.theseus.fi/bitstream/handle/10024/794513/Riuttalahti_Satu.pdf?sequence=2,Riuttalahti Satu,,2024,FI,report-pdf,general,P2,downloaded,research/evidence-pack/akademia/perplexity-runde/theseus-riuttalahti-roal-enzymes.pdf,none,research/evidence-pack/download-backlog-perplexity-kilder-2026-04-20.csv,,1
https://www.verticalfarmdaily.com/article/9537965/lessons-from-vertical-farming-bankruptcies-layoffs-and-closures-in-2023/,Vertical farming bankruptcies 2023-2025 lessons,AgFunderNews,2025,EU,analysis,sirkular-konkurser,P0,downloaded,research/evidence-pack/sirkular-konkurser/_overview/verticalfarmdaily-lessons-2023.pdf,snapshot_html_article,research/evidence-pack/download-backlog-sirkular-konkurser-2026-04-20.csv,,1
https://ceainsight.com/ljusgarda-life-cycle-assessment/,Ljusgaarda Life Cycle Assessment next steps,CEA inSight,2024,INT,analysis,sirkular-konkurser,P2,url_only,research/evidence-pack/sirkular-konkurser/ljusgarda/analysis-ceainsight.pdf,snapshot_article,research/evidence-pack/download-backlog-sirkular-konkurser-2026-04-20.csv,,1
https://datacvr.virk.dk/,Billund Aquaculture A/S CVR; Enorm Biofactory A/S CVR-registrering status; Infarm Denmark ApS CVR-registrering status,Erhvervsstyrelsen (CVR),2023; 2024; 2025,DK,enhetsregister,sirkular-konkurser,P1,url_only,research/evidence-pack/sirkular-konkurser/enorm-biofactory/cvr-oppslag.json,lookup_cvr_via_datacvr,research/evidence-pack/download-backlog-sirkular-konkurser-2026-04-20.csv,,1
https://hdl.handle.net/11250/3051794,Coop.dk MAD case analysis,NHH Centre for Applied Research FOOD,2023,NO,academic,failed-entrants,P3,url_only,research/evidence-pack/akademia/nhh-coop-mad-2023.pdf,locate_nhh_food_news_article,research/evidence-pack/download-backlog-2026-04-20.csv,,1
https://lovdata.no/static/lovtidend/ltavd1/2026/sf-20260417-0601.pdf,Forskrift 2026-04-17-601 (ikrafttredelse lov 129/2025),Lovdata,2026,NO,regulation,enforcement,P2,url_only,research/evidence-pack/offentlig/forskrift-2026-04-17-601.pdf,download_regulation_pdf,research/evidence-pack/download-backlog-2026-04-20.csv,,1
"https://news.cision.com/lindex-group-oyj/r/stockmann-to-sell-its-delicatessen-business-in-finland-to-s-group---stockmann-delicatessen-stores-wi,c2299831",Herkku Delicatessen sale to S Group 2017,Stockmann / Lindex Group,2017,FI,press,failed-entrants,P3,url_only,research/evidence-pack/media/stockmann-delicatessen-2017.pdf,archive_press_release,research/evidence-pack/download-backlog-2026-04-20.csv,,1
https://news.cision.com/mathem/,Business reconstruction announcement 2024,Mathem,2024,SE,press,failed-entrants,P3,url_only,research/evidence-pack/media/mathem-rekonstruktion-2024.pdf,archive_cision_release,research/evidence-pack/download-backlog-2026-04-20.csv,,1
https://nibio.brage.unit.no/nibio-xmlui/bitstream/handle/11250/3068896/NIBIO_RAPPORT_2023_9_79.pdf?isAllowed=y&sequence=1,Troms/Finnmark smaaskala gronnsakproduksjon,NIBIO,2024,NO,research,alt-distribusjon,P3,url_only,research/evidence-pack/akademia/nibio-troms-finnmark-gronnsaker-2024.pdf,download_nibio_bitstream_pdf,research/evidence-pack/download-backlog-2026-04-20.csv,,1
https://oda.oslomet.no/oda-xmlui/bitstream/handle/11250/3172726/Rapport%209-2024%20SIFOs%20%C3%B8konomiske%20trygghetsbarometer.docx.pdf?isAllowed=y,Dyrtiden forskningsnotater,SIFO / OsloMet,2024,NO,research,beredskap,P2,url_only,research/evidence-pack/akademia/sifo-dyrtiden-2024.pdf,download_sifo_dyrtiden_pdf,research/evidence-pack/download-backlog-2026-04-20.csv,,1
https://regnskaber.cvrapi.dk/17795001/amNsb3VkczovLzAzLzk0L2ExLzk5LzdmLzA1ZWEtNGQ1Zi05NDNmLWQ3NTg4YzA0NjZlZQ.pdf,Billund Aquaculture A/S aarsrapport 2023,Erhvervsstyrelsen (CVR),2023,DK,annual_report,sirkular-konkurser,P1,url_only,research/evidence-pack/sirkular-konkurser/billund-aquaculture/aarsrapport-2023.pdf,download_regnskab_via_cvrapi,research/evidence-pack/download-backlog-sirkular-konkurser-2026-04-20.csv,,1
https://regnskaber.cvrapi.dk/64751704/amNsb3VkczovLzAzLzgzLzhiL2RiLzg3L2ExYjMtNGE1MC1hNzhmLTI5MWUxZThjMjQ5Mg.pdf,Infarm Denmark ApS siste aarsrapport pre-exit,Erhvervsstyrelsen (CVR),2022,DK,annual_report,sirkular-konkurser,P1,url_only,research/evidence-pack/sirkular-konkurser/infarm-dk/aarsrapport-2022.pdf,download_regnskab_via_cvrapi,research/evidence-pack/download-backlog-sirkular-konkurser-2026-04-20.csv,,1
https://regnskaber.virk.dk/,Enorm Biofactory A/S aarsrapport siste 2024,Erhvervsstyrelsen (CVR),2024,DK,annual_report,sirkular-konkurser,P1,url_only,research/evidence-pack/sirkular-konkurser/enorm-biofactory/aarsrapport-2024.pdf,download_from_virk_regnskaber,research/evidence-pack/download-backlog-sirkular-konkurser-2026-04-20.csv,,1
https://www.domstol.dk/koldingskifteret/,Billund Aquaculture A/S konkursbehandling juli 2024,Skifteretten Kolding,2024,DK,konkursbehandling,sirkular-konkurser,P1,url_only,research/evidence-pack/sirkular-konkurser/billund-aquaculture/konkurs-skifteretten.pdf,fetch_court_order,research/evidence-pack/download-backlog-sirkular-konkurser-2026-04-20.csv,,1
https://www.domstol.dk/soe-og-handelsretten/,Enorm Biofactory konkursdekret 30.10.2025 - Henrik Selchau Poulsen,Sø- og Handelsretten,2025,DK,konkursbehandling,sirkular-konkurser,P1,url_only,research/evidence-pack/sirkular-konkurser/enorm-biofactory/konkursdekret-2025-10-30.pdf,fetch_court_order_via_skifteretten,research/evidence-pack/download-backlog-sirkular-konkurser-2026-04-20.csv,,1
https://www.emerald.com/insight/publication/issn/1352-2752,Practicing mundane consumer resistance in the REKO,Emerald QMR,2021,INT,academic,alt-distribusjon,P3,url_only,research/evidence-pack/akademia/emerald-qmr-reko-2021.pdf,access_via_institutional_login,research/evidence-pack/download-backlog-2026-04-20.csv,,1
https://www.foedevarestyrelsen.dk/Media/638600101474872250/AOK_Markedsf%C3%B8ring%20med%20D%C3%98S.pdf,Oekologisk Spisemaerke tiers,Danmarks Foedevarestyrelsen,2025,DK,policy,horeca,P3,url_only,research/evidence-pack/nordisk/spisemaerke-dk-2025.pdf,download_directly,research/evidence-pack/download-backlog-2026-04-20.csv,,1
https://www.greenqueen.com.hk/alternative-protein-plant-based-food-mergers-acquisitions-closures-bankruptcy/,Industry Consolidation 40 major alt-protein companies shut 2024-2025,Green Queen,2025,EU,analysis,sirkular-konkurser,P0,url_only,research/evidence-pack/sirkular-konkurser/_overview/greenqueen-consolidation-2025.pdf,snapshot_html_article,research/evidence-pack/download-backlog-sirkular-konkurser-2026-04-20.csv,,1
https://www.matvett.no/uploads/documents/OR.28.24-Kartleggingsrapport-for-forbrukerleddet.pdf,Husholdningenes matsvinn 2025,Matvett,2025,NO,report,beredskap,P2,url_only,research/evidence-pack/bransje/matvett-matsvinn-2025.pdf,download_pdf_from_matvett_upload,research/evidence-pack/download-backlog-2026-04-20.csv,,1
https://www.petfoodindustry.com/insect-based-cat-and-dog-food/news/15773350/french-insect-protein-producer-nsect-enters-judicial-liquidation,French insect protein producer Ynsect enters judicial liquidation,PetfoodIndustry,2025,INT,media,sirkular-konkurser,P3,url_only,research/evidence-pack/sirkular-konkurser/_benchmarks/ynsect-petfoodindustry.pdf,snapshot_article,research/evidence-pack/download-backlog-sirkular-konkurser-2026-04-20.csv,,1
https://www.seafoodsource.com/news/business-finance/ras-specialist-billund-aquaculture-plans-to-declare-bankruptcy,RAS specialist Billund Aquaculture plans to declare bankruptcy,SeafoodSource,2024,INT,media,sirkular-konkurser,P2,url_only,research/evidence-pack/sirkular-konkurser/billund-aquaculture/media-seafoodsource.pdf,snapshot_full_article,research/evidence-pack/download-backlog-sirkular-konkurser-2026-04-20.csv,,1
https://gfieurope.org/science/the-nordic-alternative-protein-research-ecosystem/,Nordic alternative protein research ecosystem report,GFI Europe,2024,EU,analysis,sirkular-konkurser,P3,missing_metadata_only,research/evidence-pack/sirkular-konkurser/_overview/gfi-nordic-ecosystem.pdf,snapshot_report,research/evidence-pack/download-backlog-sirkular-konkurser-2026-04-20.csv,,1
https://virksomhet.brreg.no/nb/oppslag/enheter,Rest Restaurant AS - enhetsregister oppslag,Brønnøysundregistrene,2024,NO,enhetsregister,sirkular-konkurser,P1,missing_metadata_only,research/evidence-pack/sirkular-konkurser/rest-oslo/rest-brreg-enhet.json,lookup_orgnr_via_brreg_search,research/evidence-pack/download-backlog-sirkular-konkurser-2026-04-20.csv,,1
https://w2.brreg.no/kunngjoring/,Rest Restaurant AS siste aarsrapport 2023,Regnskapsregisteret,2023,NO,annual_report,sirkular-konkurser,P1,missing_metadata_only,research/evidence-pack/sirkular-konkurser/rest-oslo/rest-aarsregnskap-2023.pdf,download_from_regnskapsregisteret,research/evidence-pack/download-backlog-sirkular-konkurser-2026-04-20.csv,,1
https://www.brreg.no/en/searching-our-registers/announcements/,Konkursaapning Rest Restaurant AS 05.09.2024,Oslo byfogdembete,2024,NO,konkursbehandling,sirkular-konkurser,P1,missing_metadata_only,research/evidence-pack/sirkular-konkurser/rest-oslo/konkursaapning-2024-09-05.pdf,fetch_kunngjoring_from_brreg,research/evidence-pack/download-backlog-sirkular-konkurser-2026-04-20.csv,,1
https://www.finansavisen.no/mat-og-drikke/,Konkurser i Oslo servering - Rest-kontekst,Finansavisen,2024,NO,media,sirkular-konkurser,P2,missing_metadata_only,research/evidence-pack/sirkular-konkurser/rest-oslo/finansavisen-konkurser-2024.pdf,locate_specific_article_or_paywalled,research/evidence-pack/download-backlog-sirkular-konkurser-2026-04-20.csv,,1
https://www.nrk.no/stor-oslo/venter-rekordmange-konkurser-i-serveringsbransjen-1.16689046,Rekordmange konkurser i serveringsbransjen stor-oslo 2024,NRK,2024,NO,analysis,sirkular-konkurser,P3,missing_metadata_only,research/evidence-pack/sirkular-konkurser/rest-oslo/nrk-konkurs-servering-2024.pdf,archive_snapshot,research/evidence-pack/download-backlog-sirkular-konkurser-2026-04-20.csv,,1
asko.no,ASKO Års- og bærekraftsrapport / NorgesGruppen Logistikk,ASKO Norge AS,2025,,årsrapport,,,untracked,,,src/lib/data/sources.ts,src-30,2
dlf.no,Dagligvareleverandørenes Forening (DLF) — Bransjeanalyse 2025,DLF Norge,2025,,rapport,,,untracked,,,src/lib/data/sources.ts,src-48,2
ec.europa.eu/eurostat,Purchasing Power Parities (PPP) survey results 2024,Eurostat,2025,,statistikk,,,untracked,,,src/lib/data/sources.ts,src-33,2
framtiden.no,Bærekraftsstatus i dagligvarekjeden og effekten av Matsvinnloven,Framtiden i våre hender (FIVH),2025,,rapport,,,untracked,,,src/lib/data/sources.ts,src-35,2
http://studenttheses.cbs.dk/bitstream/handle/10417/5762/sarah_roxenne_deljanin.pdf?sequence=1,,Deljanin / CBS,2015,,thesis,,,untracked,,,src/lib/data/theses.ts,deljanin-2015,2
http://www.diva-portal.org/smash/get/diva2:1966137/FULLTEXT01.pdf,Hybrid Supply Chain Models in Swedish Grocery Retail,Sedwall et al. / JIBS,2025,,thesis,,,untracked,,,src/lib/data/theses.ts,sedwall-2025,2
http://www.diva-portal.org/smash/record.jsf?pid=diva2:1877280,Politics You Can Eat: Insights from the Implementation of Sodertalje Municipality\,Stahl / KTH,2024,,thesis,,,untracked,,,src/lib/data/theses.ts,stahl-2024,2
https://aaltodoc.aalto.fi/handle/123456789/21500,Retailer\,Syroegina / Aalto University,2016,,thesis,,,untracked,,,src/lib/data/theses.ts,syroegina-2016,2
https://aaltodoc.aalto.fi/handle/123456789/523,Consumer-owned retail cooperative in duopoly with horizontally differentiated goods,Kronqvist / Aalto University,2010,,thesis,,,untracked,,,src/lib/data/theses.ts,kronqvist-2010,2
https://aaltodoc.aalto.fi/server/api/core/bitstreams/ce6b7288-aee5-4a7c-bb7f-f238d138b282/content,Common Grocery Self-Service Checkout Failures That Customers Can Resolve Without Employee Assistance,Duong / Aalto University,2025,,thesis,,,untracked,,,src/lib/data/theses.ts,duong-2025,2
https://arcticclusterteam.no,Arctic Cluster Team (ACT),,,NO,innovation-hub,,,untracked,,,src/lib/data/actors.ts,actor-arctic-cluster-team,2
https://asko.no,ASKO Norge,,,NO,company,,,untracked,,,src/lib/data/actors.ts,actor-asko,2
https://asko.no/en/about-us/,ASKO — Infrastruktur og Logistikkmakt,ASKO / NorgesGruppen,2025,NO,bransje,,,untracked,,,src/lib/data/reports.ts,asko-infrastruktur-2025,2
https://avfallnorge.no,Avfall Norge,,,NO,industry-association,,,untracked,,,src/lib/data/actors.ts,actor-avfall-norge,2
https://beccle.no/files/2020/01/Susanne_Helen_Gangstoe_Masteroppgave.pdf,Hemmelige kontrakter i dagligvaremarkedet,Gangstoe / UiB / BECCLE,2019,,thesis,,,untracked,,,src/lib/data/theses.ts,gangstoe-2019,2
